Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A6,"{""lookback"": 29, ""max_depth"": 10, ""n_estimators"": 473}",67089.07317185037,3.265219786385695,否,0.022222222222222223,否
