Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
BTCUSDT,5m,A1,"{""n"": 2.1921903962826255, ""period"": 32}",-53.35565108842215,-22.709384463433924,-1.8298927771266074,23.000619962802233,530,53.35565108842215,42.4,0.0,2.1206135495459177
BTCUSDT,5m,A1,"{""n"": 2.1731986594738184, ""period"": 22}",-57.66671365321764,-25.200198289161246,-2.1946047000179756,18.271604938271604,599,57.66671365321764,47.919999999999995,0.0,2.396693426750952
BTCUSDT,5m,A1,"{""n"": 1.3178576407208384, ""period"": 20}",-90.36834121956207,-54.63571968013202,-3.5744855132802966,27.342256214149142,1513,90.37467520495758,121.03999999999999,0.0,6.053751510307496
BTCUSDT,5m,A1,"{""n"": 1.5395473871893364, ""period"": 24}",-84.12626334589275,-46.29620270548159,-3.089230123299054,26.89409794893261,1236,84.12626334589275,98.88,0.0,4.945430843846705
BTCUSDT,5m,A1,"{""n"": 1.3546314330832145, ""period"": 26}",-86.18338583128873,-48.755835603427414,-2.992578563536453,30.083234244946492,1309,86.18338583128873,104.71999999999998,0.0,5.237515351614353
BTCUSDT,5m,A1,"{""n"": 1.4576385737879747, ""period"": 30}",-82.35651007033799,-44.34413732935195,-2.739074663244533,30.042918454935624,1152,82.35651007033799,92.16,0.0,4.609333602031881
BTCUSDT,5m,A1,"{""n"": 2.7951795358401688, ""period"": 30}",-21.369743973269028,-7.799721870555032,-0.9401128684906475,20.776255707762555,173,21.62708976399854,13.84,0.0,0.6922002718329128
BTCUSDT,5m,A1,"{""n"": 2.528143411795969, ""period"": 20}",-33.935718019668556,-13.06627983446499,-1.3920913774277486,17.732558139534884,286,33.99923192962564,22.88,0.0,1.1443310852266648
BTCUSDT,5m,A1,"{""n"": 2.4342093081533394, ""period"": 30}",-40.263063686806824,-15.972928890000837,-1.4915737218474523,21.12676056338028,359,40.263063686806824,28.719999999999995,0.0,1.4364155929943103
BTCUSDT,5m,A1,"{""n"": 1.9688914699379858, ""period"": 24}",-68.40600954567145,-32.23957175993495,-2.448569442207501,21.702486304256215,769,68.40600954567145,61.519999999999996,0.0,3.076890225661907
BTCUSDT,5m,A1,"{""n"": 1.2660165717934604, ""period"": 18}",-92.02736580192158,-57.441873809982866,-3.781435643520607,26.924219910846954,1642,92.02989421346697,131.35999999999999,0.0,6.569900845951691
BTCUSDT,5m,A1,"{""n"": 2.173043815856095, ""period"": 30}",-55.199192458261656,-23.75503830775372,-1.8925213800769805,22.716346153846153,554,55.199192458261656,44.32,0.0,2.2166413329215815
BTCUSDT,5m,A1,"{""n"": 2.3680633605792862, ""period"": 22}",-44.662336698274174,-18.116303888663786,-1.7667336349067917,17.7191328934967,412,44.662336698274174,32.959999999999994,0.0,1.6484769479489023
