Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,1h,A6,"{""lookback"": 49, ""max_depth"": 9, ""n_estimators"": 368}",2023.9536238217174,5.541603015832103,否,0.05,否
