Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A6,"{""lookback"": 46, ""max_depth"": 10, ""n_estimators"": 355}",300.6419193247737,1564.975351754685,3.598012698448067,52.57537688442211,903,16.878223697986062,72.24,0.0,1.493955060008859,150.9129113136879,3.6069988179706636,否,0.013888888888888888,否
