Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A6,"{""lookback"": 29, ""max_depth"": 10, ""n_estimators"": 473}",180132.15620690768,4139.931346916703,3.260654148071926,49.652432969215496,3509,54.56115206974638,280.71999999999997,0.0,5.848446966756879,67089.07317185037,3.265219786385695,否,0.022222222222222223,否
