Symbol,时间周期,策略,参数JSON,总收益(%),夏普比,最大回撤(%),胜率(%),交易次数
BTCUSDT,5m,A8,"{""atr_n"": 16, ""k"": 1.9071413003780924, ""rsi_low"": 26.0, ""rsi_n"": 16}",-0.6774276754941244,-0.33572025824234486,0.878071659665336,21.428571428571427,7
BTCUSDT,5m,A8,"{""atr_n"": 12, ""k"": 1.8887443855307477, ""rsi_low"": 26.0, ""rsi_n"": 14}",-0.9997432381464,-0.387164656884983,1.2947910158549014,22.22222222222222,9
BTCUSDT,5m,A8,"{""atr_n"": 12, ""k"": 1.6941286810184024, ""rsi_low"": 21.0, ""rsi_n"": 12}",-0.46726970731547635,-0.2122427074850015,0.6683382367945079,30.0,5
BTCUSDT,5m,A8,"{""atr_n"": 16, ""k"": 1.673962730660646, ""rsi_low"": 22.0, ""rsi_n"": 14}",-0.9461757826485062,-0.39072738781711625,1.1462768621234742,14.285714285714285,7
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.429885055882587, ""rsi_low"": 21.0, ""rsi_n"": 16}",-0.5540323991634066,-0.2334419899248382,0.7549256571833696,18.181818181818183,5
BTCUSDT,5m,A8,"{""atr_n"": 16, ""k"": 1.5535547186819627, ""rsi_low"": 22.0, ""rsi_n"": 16}",-0.9413622952994749,-0.3990109224793305,1.1414730986192612,8.333333333333332,6
BTCUSDT,5m,A8,"{""atr_n"": 18, ""k"": 1.2653975535617246, ""rsi_low"": 30.0, ""rsi_n"": 16}",-3.995148542934712,-0.6725765835571577,4.260040280504718,18.421052631578945,37
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.7984286183683205, ""rsi_low"": 28.0, ""rsi_n"": 12}",-1.4239761765328485,-0.3256766840449074,1.7064954519398712,21.428571428571427,21
BTCUSDT,5m,A8,"{""atr_n"": 16, ""k"": 1.243262299555347, ""rsi_low"": 28.0, ""rsi_n"": 16}",-2.259692909629174,-0.5355119121840153,2.457140520678325,20.930232558139537,21
BTCUSDT,5m,A8,"{""atr_n"": 16, ""k"": 1.547998362920645, ""rsi_low"": 25.0, ""rsi_n"": 14}",-1.3685658798772038,-0.4431012305732596,1.5678136786728802,22.22222222222222,13
BTCUSDT,5m,A8,"{""atr_n"": 18, ""k"": 1.41465980296843, ""rsi_low"": 20.0, ""rsi_n"": 12}",-1.0925043160553538,-0.3720738516525602,1.2923097936419214,21.052631578947366,9
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.2838644936371748, ""rsi_low"": 26.0, ""rsi_n"": 16}",-1.9305022139119554,-0.5671673557775501,2.128614831224984,18.51851851851852,13
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.6872833192706556, ""rsi_low"": 27.0, ""rsi_n"": 14}",-1.3112657084596524,-0.3520813919582111,1.6053850642066547,21.428571428571427,14
BTCUSDT,5m,A8,"{""atr_n"": 18, ""k"": 1.2710814784526698, ""rsi_low"": 25.0, ""rsi_n"": 12}",-3.756137046385488,-0.7434911123537915,3.868365917282557,17.24137931034483,28
BTCUSDT,5m,A8,"{""atr_n"": 18, ""k"": 1.2136773519581956, ""rsi_low"": 29.0, ""rsi_n"": 14}",-4.431956101319045,-0.7346765624805038,4.6140844993106,17.857142857142858,41
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.3634274016081298, ""rsi_low"": 30.0, ""rsi_n"": 18}",-1.8582608746613216,-0.36172560863235936,2.12904860476556,26.190476190476193,20
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.853595811370692, ""rsi_low"": 28.0, ""rsi_n"": 18}",-0.5792452993682029,-0.2928470736339143,0.7800876241850552,25.0,6
BTCUSDT,5m,A8,"{""atr_n"": 18, ""k"": 1.4805466346186664, ""rsi_low"": 21.0, ""rsi_n"": 14}",-0.7119994495312421,-0.2859888722532116,0.912573594406918,20.0,7
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.3024615167410973, ""rsi_low"": 28.0, ""rsi_n"": 14}",-3.0833609716856336,-0.5701105224031581,3.268059449177385,20.0,29
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.9807999181911335, ""rsi_low"": 27.0, ""rsi_n"": 14}",-0.3887572321716326,-0.12642770026648742,0.704752284088983,27.77777777777778,9
BTCUSDT,5m,A8,"{""atr_n"": 12, ""k"": 1.9992589155479292, ""rsi_low"": 23.0, ""rsi_n"": 12}",-0.7201529138321283,-0.30438991942814536,1.0160339469942659,25.0,8
BTCUSDT,5m,A8,"{""atr_n"": 12, ""k"": 1.9812809212777585, ""rsi_low"": 24.0, ""rsi_n"": 12}",-0.9997432381464,-0.387164656884983,1.2947910158549014,22.22222222222222,9
BTCUSDT,5m,A8,"{""atr_n"": 12, ""k"": 1.7301208264808128, ""rsi_low"": 24.0, ""rsi_n"": 12}",-1.4158197285749519,-0.4602780793900926,1.7096274848140913,20.0,10
BTCUSDT,5m,A8,"{""atr_n"": 12, ""k"": 1.782829180862526, ""rsi_low"": 27.0, ""rsi_n"": 12}",-0.900303055381968,-0.2563116593624527,1.1843231800320209,26.666666666666668,15
BTCUSDT,5m,A8,"{""atr_n"": 12, ""k"": 1.632805960869924, ""rsi_low"": 24.0, ""rsi_n"": 12}",-1.5043953593028125,-0.4765467140346298,1.806693558722916,20.833333333333336,12
BTCUSDT,5m,A8,"{""atr_n"": 14, ""k"": 1.5009625712695922, ""rsi_low"": 21.645166503330426, ""rsi_n"": 18}",-0.3991035686767508,-0.19596687114738767,0.6003098022579034,16.666666666666664,3
