Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A5,"{""lookback"": 52, ""lr"": 0.019340310799639947, ""n_estimators"": 312, ""num_leaves"": 32}",-15.177378162610749,2.4112520376099456,否,0.0,否
