Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,1h,A1,"{""n"": 1.520448328925994, ""period"": 33}",-54.84680736010932,0.40481180023298,否,0.06666666666666667,否
