Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A4,"{""atr_n"": 17, ""k"": 2.67768582565409}",-0.1747788976844955,0.20728671227333503,否,0.0,否
