Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,1h,A3,"{""high"": 64.35668959466132, ""low"": 22.904298335546784, ""period"": 12}",-42.85368430824306,0.3081369970124701,否,0.06666666666666667,否
