Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A2,"{""fast"": 16, ""slow"": 66}",5.944856807444854,155.62668364099972,0.49067085411282574,50.18867924528302,6,8.290907109762923,0.48,0.0,0.003197832281745055,-39.496774030717944,0.507006902193496,否,0.0,否
