Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
1000000BOBUSDT,5m,A1,"{""n"": 2.1921903962826255, ""period"": 32}",-3.385710344763704,-18.693535940874263,-0.4700926291695333,34.5679012345679,33,5.4089443789019365,2.6399999999999997,0.0,8.825446437117176
1000000BOBUSDT,5m,A1,"{""n"": 2.1731986594738184, ""period"": 22}",-1.9457245599725614,-11.135362236098413,-0.36273942436759593,32.35294117647059,30,3.868626154026733,2.4,0.0,8.023133124651979
1000000BOBUSDT,5m,A1,"{""n"": 1.3178576407208384, ""period"": 20}",-29.24577250235164,-87.48941102034554,-1.9191641271719444,31.36729222520107,99,29.50959648081597,7.919999999999999,0.0,26.47633931135153
1000000BOBUSDT,5m,A1,"{""n"": 1.5395473871893364, ""period"": 24}",-20.583957333125724,-74.96049998361791,-2.0186810190007782,28.825622775800714,86,20.8800789511727,6.88,0.0,22.999648290669008
1000000BOBUSDT,5m,A1,"{""n"": 1.3546314330832145, ""period"": 26}",-25.523610650012284,-82.97612830824318,-1.61695083486026,34.166666666666664,87,25.878812659890794,6.959999999999999,0.0,23.267086061490737
1000000BOBUSDT,5m,A1,"{""n"": 1.4576385737879747, ""period"": 30}",-22.114638695119115,-77.72377140731801,-1.3735424659882607,35.646687697160885,73,22.53798883383794,5.839999999999999,0.0,19.52295726998648
1000000BOBUSDT,5m,A1,"{""n"": 2.7951795358401688, ""period"": 30}",1.5125908241695463,9.439256578127209,0.3664404672415613,47.05882352941176,8,0.8870976855885782,0.6399999999999999,0.0,2.139502166573861
1000000BOBUSDT,5m,A1,"{""n"": 2.528143411795969, ""period"": 20}",0.8904273692684983,5.470609833529982,0.23358952157844481,42.30769230769231,12,0.8481131974966027,0.96,0.0,3.2092532498607915
1000000BOBUSDT,5m,A1,"{""n"": 2.4342093081533394, ""period"": 30}",1.5436310524911345,9.640470145003288,0.2961405271490579,41.86046511627907,19,1.9689179308743254,1.5199999999999998,0.0,5.08131764561292
1000000BOBUSDT,5m,A1,"{""n"": 1.9688914699379858, ""period"": 24}",-3.268891539321306,-18.10107716366329,-0.465517395976031,31.451612903225808,50,6.090056543123524,3.9999999999999996,0.0,13.371888541086632
1000000BOBUSDT,5m,A1,"{""n"": 1.2660165717934604, ""period"": 18}",-30.54619165747091,-88.80888206068076,-1.9904787418974743,30.86734693877551,103,30.805166713583766,8.239999999999998,0.0,27.54609039463846
1000000BOBUSDT,5m,A1,"{""n"": 2.173043815856095, ""period"": 30}",-2.9354370739778757,-16.390096253494146,-0.41518740201493587,35.714285714285715,37,4.79770383315371,2.96,0.0,9.895197520404107
1000000BOBUSDT,5m,A1,"{""n"": 2.3680633605792862, ""period"": 22}",-0.5266185677424429,-3.122613431256571,-0.10193929853694352,37.77777777777778,21,2.5962634578193367,1.68,0.0,5.6161931872563855
1000000BOBUSDT,5m,A1,"{""n"": 1.9474377053366498, ""period"": 20}",-4.751552870449771,-25.35969340997113,-0.680012240709477,28.68217054263566,54,6.39404095451821,4.319999999999999,0.0,14.441639624373561
1000000BOBUSDT,5m,A1,"{""n"": 2.6491706170147076, ""period"": 22}",0.5925165092883988,3.6132161682797648,0.16884347336795044,42.10526315789473,9,0.8441737240588942,0.72,0.0,2.4069399373955935
1000000BOBUSDT,5m,A1,"{""n"": 2.780379539136056, ""period"": 32}",1.373005241153491,8.538214368486319,0.33140789280958916,47.368421052631575,9,0.8870976855885782,0.72,0.0,2.4069399373955935
1000000BOBUSDT,5m,A1,"{""n"": 2.5025335479157778, ""period"": 32}",2.5713238688272577,16.478699786242544,0.503220293470727,43.75,14,1.1850839467803964,1.1199999999999999,0.0,3.7441287915042567
1000000BOBUSDT,5m,A1,"{""n"": 1.3649313058184984, ""period"": 24}",-28.059993210187972,-86.17562044411834,-1.814996825746889,31.855955678670362,90,28.328238648987647,7.199999999999999,0.0,24.069399373955935
1000000BOBUSDT,5m,A1,"{""n"": 2.5597678822237917, ""period"": 22}",1.7081444682071067,10.712059189161117,0.39188535023296833,43.47826086956522,10,0.8169333085320307,0.8,0.0,2.6743777082173263
1000000BOBUSDT,5m,A1,"{""n"": 2.3408712344230844, ""period"": 26}",0.1491037106764681,0.8992009848382665,0.03507025972724755,38.63636363636363,20,2.537789544269964,1.6,0.0,5.348755416434653
1000000BOBUSDT,5m,A1,"{""n"": 1.7254394634874488, ""period"": 28}",-15.530126346021355,-63.72496914475636,-1.5959230118781675,27.102803738317753,71,15.530126346021355,5.68,0.0,18.98808172834302
1000000BOBUSDT,5m,A1,"{""n"": 2.6264449349629637, ""period"": 34}",3.4381556253979983,22.519562792816817,0.6853923518373841,50.0,11,0.37680663263657266,0.8799999999999999,0.0,2.9418154790390587
1000000BOBUSDT,5m,A1,"{""n"": 2.7117795804659663, ""period"": 34}",2.1714451814034863,13.776875870079808,0.45210175173551964,47.82608695652174,11,1.0362906084145251,0.8799999999999999,0.0,2.9418154790390587
1000000BOBUSDT,5m,A1,"{""n"": 1.8056449056790085, ""period"": 34}",-12.56583115267562,-55.37203070464744,-1.32384932267914,28.49462365591398,59,14.065102615827064,4.72,0.0,15.778828478482225
1000000BOBUSDT,5m,A1,"{""n"": 2.576400042389302, ""period"": 32}",2.6877938447008365,17.275622350421905,0.555316996813457,50.0,11,0.6118948642090838,0.8799999999999999,0.0,2.9418154790390587
1000000BOBUSDT,5m,A1,"{""n"": 2.4840825359578598, ""period"": 24}",1.9253841393012117,12.140453740283807,0.435864989207687,50.0,13,0.5555973291185068,1.04,0.0,3.4766910206825243
1000000BOBUSDT,5m,A1,"{""n"": 2.6477562096920106, ""period"": 32}",2.6877938447008365,17.275622350421905,0.555316996813457,50.0,11,0.6118948642090838,0.8799999999999999,0.0,2.9418154790390587
1000000BOBUSDT,5m,A1,"{""n"": 2.634508272083005, ""period"": 21}",0.5925165092883988,3.6132161682797648,0.16884347336795044,42.10526315789473,9,0.8441737240588942,0.72,0.0,2.4069399373955935
1000000BOBUSDT,5m,A1,"{""n"": 2.496316322247245, ""period"": 35}",1.3396684350410304,8.32393848374302,0.2612997438027473,39.02439024390244,19,1.9470535385688104,1.5199999999999998,0.0,5.08131764561292
