Symbol,时间周期,策略,参数JSON,总收益(%),夏普比,最大回撤(%),胜率(%),交易次数
ADAUSDT,5m,A1,"{""n"": 2.1921903962826255, ""period"": 32}",-60.46003168417864,-0.7051007887345676,62.07335959630584,30.67078552515446,736
ADAUSDT,5m,A1,"{""n"": 2.1731986594738184, ""period"": 22}",-70.07576433660807,-0.939579494928854,70.71438744070859,26.422764227642276,809
ADAUSDT,5m,A1,"{""n"": 1.3178576407208384, ""period"": 20}",-96.89549167653291,-1.5725375648427586,96.90811301572293,35.53556021200542,1939
ADAUSDT,5m,A1,"{""n"": 1.5395473871893364, ""period"": 24}",-92.44319174936652,-1.303066361787029,92.47391385740667,34.71569739186781,1565
ADAUSDT,5m,A1,"{""n"": 1.3546314330832145, ""period"": 26}",-93.6287678360768,-1.2467930091242718,93.81250921162523,37.54583551597695,1675
ADAUSDT,5m,A1,"{""n"": 1.4576385737879747, ""period"": 30}",-90.70368724431334,-1.1182632200891895,90.95320034463117,37.85025945144552,1493
ADAUSDT,5m,A1,"{""n"": 2.7951795358401688, ""period"": 30}",-24.206645471773626,-0.3560723669496053,25.704761882953353,28.390596745027125,229
ADAUSDT,5m,A1,"{""n"": 2.528143411795969, ""period"": 20}",-34.498284959385785,-0.49117239272642765,35.835173778911866,25.524475524475527,366
ADAUSDT,5m,A1,"{""n"": 2.4342093081533394, ""period"": 30}",-45.71854645066274,-0.5613516271716931,47.57966992780604,28.1226626776365,484
ADAUSDT,5m,A1,"{""n"": 1.9688914699379858, ""period"": 24}",-79.43730983515832,-1.0525716394134481,79.86607994953772,30.12440758293839,1079
ADAUSDT,5m,A1,"{""n"": 1.2660165717934604, ""period"": 18}",-97.55483892363478,-1.6500038855531989,97.56477969495943,35.19824297769044,2081
ADAUSDT,5m,A1,"{""n"": 2.173043815856095, ""period"": 30}",-63.23575790983136,-0.7660489461825017,64.31456037953842,29.936034115138593,777
ADAUSDT,5m,A1,"{""n"": 2.3680633605792862, ""period"": 22}",-56.0067153431913,-0.789926549029589,56.30780446490648,25.635593220338983,558
ADAUSDT,5m,A1,"{""n"": 1.9474377053366498, ""period"": 20}",-83.42536208140623,-1.1966573943301366,83.9788071194141,27.573209625978546,1180
ADAUSDT,5m,A1,"{""n"": 2.6491706170147076, ""period"": 22}",-26.963792054087666,-0.3924252666267762,29.730121433268685,25.56732223903177,285
ADAUSDT,5m,A1,"{""n"": 2.780379539136056, ""period"": 32}",-26.861957147986892,-0.38580838853508215,27.237519369176066,27.860696517412936,241
ADAUSDT,5m,A1,"{""n"": 2.5025335479157778, ""period"": 32}",-42.88477459180958,-0.5285490659937079,44.929815082923916,27.65598650927487,427
