symbol,timeframe,rows,first_ts,last_ts,first_iso,last_iso,expected,coverage,fresh,ok,status
BANANAUSDT,5m,106315,1723725900000,1755268200000,,,105120,1.0114,1,1,OK
BANDUSDT,15m,35439,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BANDUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BANDUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BANDUSDT,5m,106315,1723725900000,1755268200000,,,105120,1.0114,1,1,OK
BANKUSDT,15m,12029,1745001000000,1755268200000,,,35040,0.3433,1,0,LOW_COVERAGE
BANKUSDT,1h,3209,1744999200000,1755266400000,,,8760,0.3663,1,0,LOW_COVERAGE
BANKUSDT,30m,6116,1745001000000,1755268200000,,,17520,0.3491,1,0,LOW_COVERAGE
BANKUSDT,5m,36083,1745001000000,1755268200000,,,105120,0.3433,1,0,LOW_COVERAGE
BANUSDT,15m,26553,1731929400000,1755268200000,,,35040,0.7578,1,0,LOW_COVERAGE
BANUSDT,1h,6840,1731927600000,1755266400000,,,8760,0.7808,1,0,LOW_COVERAGE
BANUSDT,30m,13378,1731929400000,1755268200000,,,17520,0.7636,1,0,LOW_COVERAGE
BANUSDT,5m,79655,1731929400000,1755268200000,,,105120,0.7578,1,0,LOW_COVERAGE
BATUSDT,15m,35439,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BATUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BATUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BATUSDT,5m,106315,1723725900000,1755268200000,,,105120,1.0114,1,1,OK
BBUSDT,15m,35439,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BBUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BBUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BBUSDT,5m,106315,1723725900000,1755268200000,,,105120,1.0114,1,1,OK
BCHUSDT,15m,35439,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BCHUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BCHUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BCHUSDT,5m,106315,1723725900000,1755268200000,,,105120,1.0114,1,1,OK
BDXNUSDT,15m,7645,1748946600000,1755268200000,,,35040,0.2182,1,0,LOW_COVERAGE
BDXNUSDT,1h,2113,1748944800000,1755266400000,,,8760,0.2412,1,0,LOW_COVERAGE
BDXNUSDT,30m,3924,1748946600000,1755268200000,,,17520,0.224,1,0,LOW_COVERAGE
BDXNUSDT,5m,22932,1748946600000,1755268500000,,,105120,0.2182,1,0,LOW_COVERAGE
BEAMXUSDT,15m,35439,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BEAMXUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BEAMXUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BEAMXUSDT,5m,106316,1723725900000,1755268500000,,,105120,1.0114,1,1,OK
BELUSDT,15m,35439,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BELUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BELUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BELUSDT,5m,106316,1723725900000,1755268500000,,,105120,1.0114,1,1,OK
BERAUSDT,15m,18859,1738854000000,1755268200000,,,35040,0.5382,1,0,LOW_COVERAGE
BERAUSDT,1h,4916,1738854000000,1755266400000,,,8760,0.5612,1,0,LOW_COVERAGE
BERAUSDT,30m,9531,1738854000000,1755268200000,,,17520,0.544,1,0,LOW_COVERAGE
BERAUSDT,5m,56574,1738854000000,1755268500000,,,105120,0.5382,1,0,LOW_COVERAGE
BICOUSDT,15m,35439,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BICOUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BICOUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BICOUSDT,5m,106316,1723725900000,1755268500000,,,105120,1.0114,1,1,OK
BIDUSDT,15m,14849,1742463000000,1755268200000,,,35040,0.4238,1,0,LOW_COVERAGE
BIDUSDT,1h,3914,1742461200000,1755266400000,,,8760,0.4468,1,0,LOW_COVERAGE
BIDUSDT,30m,7526,1742463000000,1755268200000,,,17520,0.4296,1,0,LOW_COVERAGE
BIDUSDT,5m,44544,1742463000000,1755268500000,,,105120,0.4237,1,0,LOW_COVERAGE
BIGTIMEUSDT,15m,35438,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BIGTIMEUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BIGTIMEUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BIGTIMEUSDT,5m,106316,1723725900000,1755268500000,,,105120,1.0114,1,1,OK
BIOUSDT,15m,22134,1735906500000,1755268200000,,,35040,0.6317,1,0,LOW_COVERAGE
BIOUSDT,1h,5735,1735905600000,1755266400000,,,8760,0.6547,1,0,LOW_COVERAGE
BIOUSDT,30m,11169,1735905600000,1755268200000,,,17520,0.6375,1,0,LOW_COVERAGE
BIOUSDT,5m,66399,1735906500000,1755268500000,,,105120,0.6316,1,0,LOW_COVERAGE
BLURUSDT,15m,35438,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BLURUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BLURUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BLURUSDT,5m,106316,1723725900000,1755268500000,,,105120,1.0114,1,1,OK
BMTUSDT,15m,15121,1742218200000,1755268200000,,,35040,0.4315,1,0,LOW_COVERAGE
BMTUSDT,1h,3982,1742216400000,1755266400000,,,8760,0.4546,1,0,LOW_COVERAGE
BMTUSDT,30m,7662,1742218200000,1755268200000,,,17520,0.4373,1,0,LOW_COVERAGE
BMTUSDT,5m,45360,1742218200000,1755268500000,,,105120,0.4315,1,0,LOW_COVERAGE
BNBUSDT,15m,35438,1723725900000,1755268200000,,,35040,1.0114,1,1,OK
BNBUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BNBUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BNBUSDT,5m,106316,1723725900000,1755268500000,,,105120,1.0114,1,1,OK
BNTUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
BNTUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BNTUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BNTUSDT,5m,106314,1723726200000,1755268500000,,,105120,1.0114,1,1,OK
BOMEUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
BOMEUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BOMEUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BOMEUSDT,5m,106314,1723726200000,1755268500000,,,105120,1.0114,1,1,OK
BRETTUSDT,15m,34967,1724149800000,1755268200000,,,35040,0.9979,1,1,OK
BRETTUSDT,1h,8741,1724148000000,1755259200000,,,8760,0.9978,1,1,OK
BRETTUSDT,30m,17484,1724149800000,1755268200000,,,17520,0.9979,1,1,OK
BRETTUSDT,5m,115388,1724150100000,1755268800000,,,105120,1.0977,1,1,OK
BROCCOLI714USDT,15m,14755,1742547600000,1755268200000,,,35040,0.4211,1,0,LOW_COVERAGE
BROCCOLI714USDT,1h,3690,1742547600000,1755266400000,,,8760,0.4212,1,0,LOW_COVERAGE
BROCCOLI714USDT,30m,7378,1742547600000,1755268200000,,,17520,0.4211,1,0,LOW_COVERAGE
BROCCOLI714USDT,5m,44263,1742547600000,1755268800000,,,105120,0.4211,1,0,LOW_COVERAGE
BROCCOLIF3BUSDT,15m,14754,1742548500000,1755268200000,,,35040,0.4211,1,0,LOW_COVERAGE
BROCCOLIF3BUSDT,1h,3690,1742547600000,1755266400000,,,8760,0.4212,1,0,LOW_COVERAGE
BROCCOLIF3BUSDT,30m,7378,1742547600000,1755268200000,,,17520,0.4211,1,0,LOW_COVERAGE
BROCCOLIF3BUSDT,5m,44260,1742548500000,1755268800000,,,105120,0.421,1,0,LOW_COVERAGE
BRUSDT,15m,14740,1742561100000,1755268200000,,,35040,0.4207,1,0,LOW_COVERAGE
BRUSDT,1h,3887,1742558400000,1755266400000,,,8760,0.4437,1,0,LOW_COVERAGE
BRUSDT,30m,7472,1742560200000,1755268200000,,,17520,0.4265,1,0,LOW_COVERAGE
BRUSDT,5m,44218,1742561100000,1755268800000,,,105120,0.4206,1,0,LOW_COVERAGE
BSVUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
BSVUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BSVUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BSVUSDT,5m,106315,1723726200000,1755268800000,,,105120,1.0114,1,1,OK
BSWUSDT,15m,41926,1725516000000,1755268200000,,,35040,1.1965,1,1,OK
BSWUSDT,1h,8361,1725516000000,1755259200000,,,8760,0.9545,1,1,OK
BSWUSDT,30m,16836,1725516000000,1755268200000,,,17520,0.961,1,1,OK
BSWUSDT,5m,104654,1725516000000,1755268800000,,,105120,0.9956,1,1,OK
BTCDOMUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
BTCDOMUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BTCDOMUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
BTCDOMUSDT,5m,106315,1723726200000,1755268800000,,,105120,1.0114,1,1,OK
BTCUSDT,15m,35437,1723724100000,1755265500000,,,35040,1.0113,1,1,OK
BTCUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
BTCUSDT,30m,17718,1723725000000,1755264600000,,,17520,1.0113,1,1,OK
BTCUSDT,5m,106313,1723724100000,1755266100000,,,105120,1.0113,1,1,OK
BULLAUSDT,15m,4676,1751619600000,1755269100000,,,35040,0.1334,1,0,LOW_COVERAGE
BULLAUSDT,1h,1370,1751619600000,1755266400000,,,8760,0.1564,1,0,TOO_FEW_ROWS|LOW_COVERAGE
BULLAUSDT,30m,2439,1751619600000,1755268200000,,,17520,0.1392,1,0,LOW_COVERAGE
BULLAUSDT,5m,14023,1751619600000,1755268800000,,,105120,0.1334,1,0,LOW_COVERAGE
BUSDT,15m,8774,1747931400000,1755269100000,,,35040,0.2504,1,0,LOW_COVERAGE
BUSDT,1h,2395,1747929600000,1755266400000,,,8760,0.2734,1,0,LOW_COVERAGE
BUSDT,30m,4488,1747931400000,1755268200000,,,17520,0.2562,1,0,LOW_COVERAGE
BUSDT,5m,26318,1747931400000,1755269100000,,,105120,0.2504,1,0,LOW_COVERAGE
C98USDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
C98USDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
C98USDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
C98USDT,5m,106316,1723726200000,1755269100000,,,105120,1.0114,1,1,OK
CAKEUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CAKEUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CAKEUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
CAKEUSDT,5m,106316,1723726200000,1755269100000,,,105120,1.0114,1,1,OK
CARVUSDT,15m,1381,1754585100000,1755269100000,,,35040,0.0394,1,0,TOO_FEW_ROWS|LOW_COVERAGE
CARVUSDT,1h,547,1754582400000,1755266400000,,,8760,0.0624,1,0,TOO_FEW_ROWS|LOW_COVERAGE
CARVUSDT,30m,792,1754584200000,1755268200000,,,17520,0.0452,1,0,TOO_FEW_ROWS|LOW_COVERAGE
CARVUSDT,5m,4139,1754585100000,1755269100000,,,105120,0.0394,1,0,LOW_COVERAGE
CATIUSDT,15m,32218,1726831800000,1755269100000,,,35040,0.9195,1,0,LOW_COVERAGE
CATIUSDT,1h,7997,1726830000000,1755259200000,,,8760,0.9129,1,0,LOW_COVERAGE
CATIUSDT,30m,16210,1726831800000,1755268200000,,,17520,0.9252,1,0,LOW_COVERAGE
CATIUSDT,5m,96650,1726831800000,1755269100000,,,105120,0.9194,1,0,LOW_COVERAGE
CELOUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CELOUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CELOUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
CELOUSDT,5m,106316,1723726200000,1755269100000,,,105120,1.0114,1,1,OK
CELRUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CELRUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CELRUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
CELRUSDT,5m,106316,1723726200000,1755269100000,,,105120,1.0114,1,1,OK
CETUSUSDT,15m,28496,1730901600000,1755269100000,,,35040,0.8132,1,0,LOW_COVERAGE
CETUSUSDT,1h,9186,1730901600000,1755266400000,,,8760,1.0486,1,1,OK
CETUSUSDT,30m,17570,1730901600000,1755268200000,,,17520,1.0029,1,1,OK
CETUSUSDT,5m,84903,1730901600000,1755269100000,,,105120,0.8077,1,0,LOW_COVERAGE
CFXUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CFXUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CFXUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
CFXUSDT,5m,106316,1723726200000,1755269100000,,,105120,1.0114,1,1,OK
CGPTUSDT,15m,27651,1734722100000,1755269100000,,,35040,0.7891,1,0,LOW_COVERAGE
CGPTUSDT,1h,8129,1734721200000,1755266400000,,,8760,0.928,1,0,LOW_COVERAGE
CGPTUSDT,30m,15448,1734721200000,1755268200000,,,17520,0.8817,1,0,LOW_COVERAGE
CGPTUSDT,5m,72025,1734722100000,1755269100000,,,105120,0.6852,1,0,LOW_COVERAGE
CHESSUSDT,15m,42605,1724916600000,1755269100000,,,35040,1.2159,1,1,OK
CHESSUSDT,1h,8528,1724914800000,1755259200000,,,8760,0.9735,1,1,OK
CHESSUSDT,30m,17058,1724916600000,1755268200000,,,17520,0.9736,1,1,OK
CHESSUSDT,5m,104492,1724916600000,1755269400000,,,105120,0.994,1,1,OK
CHILLGUYUSDT,15m,25677,1732718700000,1755269100000,,,35040,0.7328,1,0,LOW_COVERAGE
CHILLGUYUSDT,1h,6621,1732716000000,1755266400000,,,8760,0.7558,1,0,LOW_COVERAGE
CHILLGUYUSDT,30m,12940,1732717800000,1755268200000,,,17520,0.7386,1,0,LOW_COVERAGE
CHILLGUYUSDT,5m,77028,1732718700000,1755269400000,,,105120,0.7328,1,0,LOW_COVERAGE
CHRUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CHRUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CHRUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
CHRUSDT,5m,106317,1723726200000,1755269400000,,,105120,1.0114,1,1,OK
CHZUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CHZUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CHZUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
CHZUSDT,5m,106317,1723726200000,1755269400000,,,105120,1.0114,1,1,OK
CKBUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CKBUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CKBUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
CKBUSDT,5m,106316,1723726200000,1755269400000,,,105120,1.0114,1,1,OK
COMPUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
COMPUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
COMPUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
COMPUSDT,5m,106316,1723726200000,1755269400000,,,105120,1.0114,1,1,OK
COOKIEUSDT,15m,25754,1736249400000,1755269100000,,,35040,0.735,1,0,LOW_COVERAGE
COOKIEUSDT,1h,7711,1736247600000,1755266400000,,,8760,0.8803,1,0,LOW_COVERAGE
COOKIEUSDT,30m,12581,1736249400000,1755268200000,,,17520,0.7181,1,0,LOW_COVERAGE
COOKIEUSDT,5m,66497,1736249400000,1755269400000,,,105120,0.6326,1,0,LOW_COVERAGE
COSUSDT,15m,31252,1727701200000,1755269100000,,,35040,0.8919,1,0,LOW_COVERAGE
COSUSDT,1h,8014,1727701200000,1755266400000,,,8760,0.9148,1,0,LOW_COVERAGE
COSUSDT,30m,15727,1727701200000,1755268200000,,,17520,0.8977,1,0,LOW_COVERAGE
COSUSDT,5m,93753,1727701200000,1755269400000,,,105120,0.8919,1,0,LOW_COVERAGE
COTIUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
COTIUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
COTIUSDT,30m,17719,1723726800000,1755268200000,,,17520,1.0114,1,1,OK
COTIUSDT,5m,106316,1723726200000,1755269400000,,,105120,1.0114,1,1,OK
COWUSDT,15m,27698,1730899800000,1755269100000,,,35040,0.7905,1,0,LOW_COVERAGE
COWUSDT,1h,7126,1730898000000,1755266400000,,,8760,0.8135,1,0,LOW_COVERAGE
COWUSDT,30m,13950,1730899800000,1755268200000,,,17520,0.7962,1,0,LOW_COVERAGE
COWUSDT,5m,83092,1730899800000,1755269700000,,,105120,0.7904,1,0,LOW_COVERAGE
CROSSUSDT,15m,4094,1752143400000,1755269100000,,,35040,0.1168,1,0,LOW_COVERAGE
CROSSUSDT,1h,1225,1752141600000,1755266400000,,,8760,0.1398,1,0,TOO_FEW_ROWS|LOW_COVERAGE
CROSSUSDT,30m,2148,1752143400000,1755268200000,,,17520,0.1226,1,0,LOW_COVERAGE
CROSSUSDT,5m,12280,1752143400000,1755269700000,,,105120,0.1168,1,0,LOW_COVERAGE
CRVUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CRVUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CRVUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
CRVUSDT,5m,106316,1723726500000,1755269700000,,,105120,1.0114,1,1,OK
CTKUSDT,15m,10911,1746008100000,1755269100000,,,35040,0.3114,1,0,LOW_COVERAGE
CTKUSDT,1h,2929,1746007200000,1755266400000,,,8760,0.3344,1,0,LOW_COVERAGE
CTKUSDT,30m,5557,1746007200000,1755268200000,,,17520,0.3172,1,0,LOW_COVERAGE
CTKUSDT,5m,32731,1746008100000,1755269700000,,,105120,0.3114,1,0,LOW_COVERAGE
CTSIUSDT,15m,35438,1723726800000,1755269100000,,,35040,1.0114,1,1,OK
CTSIUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CTSIUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
CTSIUSDT,5m,106316,1723726500000,1755269700000,,,105120,1.0114,1,1,OK
CUSDT,15m,3620,1752570000000,1755269100000,,,35040,0.1033,1,0,LOW_COVERAGE
CUSDT,1h,1106,1752570000000,1755266400000,,,8760,0.1263,1,0,TOO_FEW_ROWS|LOW_COVERAGE
CUSDT,30m,1911,1752570000000,1755268200000,,,17520,0.1091,1,0,LOW_COVERAGE
CUSDT,5m,10858,1752570000000,1755269700000,,,105120,0.1033,1,0,LOW_COVERAGE
CVCUSDT,15m,17635,1747384200000,1755269100000,,,35040,0.5033,1,0,LOW_COVERAGE
CVCUSDT,1h,3347,1747382400000,1755266400000,,,8760,0.3821,1,0,LOW_COVERAGE
CVCUSDT,30m,5192,1747384200000,1755268200000,,,17520,0.2963,1,0,LOW_COVERAGE
CVCUSDT,5m,30601,1747384200000,1755269700000,,,105120,0.2911,1,0,LOW_COVERAGE
CVXUSDT,15m,6248,1753270200000,1755269100000,,,35040,0.1783,1,0,LOW_COVERAGE
CVXUSDT,1h,2312,1753268400000,1755266400000,,,8760,0.2639,1,0,LOW_COVERAGE
CVXUSDT,30m,5143,1753270200000,1755268200000,,,17520,0.2936,1,0,LOW_COVERAGE
CVXUSDT,5m,23743,1753270200000,1755269700000,,,105120,0.2259,1,0,LOW_COVERAGE
CYBERUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
CYBERUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
CYBERUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
CYBERUSDT,5m,106316,1723726500000,1755269700000,,,105120,1.0114,1,1,OK
DASHUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
DASHUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
DASHUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
DASHUSDT,5m,106316,1723726500000,1755269700000,,,105120,1.0114,1,1,OK
DEEPUSDT,15m,11686,1745310600000,1755269100000,,,35040,0.3335,1,0,LOW_COVERAGE
DEEPUSDT,1h,3123,1745308800000,1755266400000,,,8760,0.3565,1,0,LOW_COVERAGE
DEEPUSDT,30m,5944,1745310600000,1755268200000,,,17520,0.3393,1,0,LOW_COVERAGE
DEEPUSDT,5m,35056,1745310600000,1755269700000,,,105120,0.3335,1,0,LOW_COVERAGE
DEGENUSDT,15m,26843,1731670200000,1755270000000,,,35040,0.7661,1,0,LOW_COVERAGE
DEGENUSDT,1h,8974,1731668400000,1755270000000,,,8760,1.0244,1,1,OK
DEGENUSDT,30m,17144,1731670200000,1755270000000,,,17520,0.9785,1,1,OK
DEGENUSDT,5m,80525,1731670200000,1755270000000,,,105120,0.766,1,0,LOW_COVERAGE
DEGOUSDT,15m,24148,1734095700000,1755270000000,,,35040,0.6892,1,0,LOW_COVERAGE
DEGOUSDT,1h,6039,1734094800000,1755270000000,,,8760,0.6894,1,0,LOW_COVERAGE
DEGOUSDT,30m,12075,1734094800000,1755270000000,,,17520,0.6892,1,0,LOW_COVERAGE
DEGOUSDT,5m,72440,1734095700000,1755270000000,,,105120,0.6891,1,0,LOW_COVERAGE
DENTUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
DENTUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
DENTUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
DENTUSDT,5m,106317,1723726500000,1755270000000,,,105120,1.0114,1,1,OK
DEXEUSDT,15m,23099,1735039800000,1755270000000,,,35040,0.6592,1,0,LOW_COVERAGE
DEXEUSDT,1h,5977,1735038000000,1755270000000,,,8760,0.6823,1,0,LOW_COVERAGE
DEXEUSDT,30m,11651,1735039800000,1755270000000,,,17520,0.665,1,0,LOW_COVERAGE
DEXEUSDT,5m,69293,1735039800000,1755270000000,,,105120,0.6592,1,0,LOW_COVERAGE
DFUSDT,15m,22522,1735559100000,1755270000000,,,35040,0.6428,1,0,LOW_COVERAGE
DFUSDT,1h,5833,1735556400000,1755270000000,,,8760,0.6659,1,0,LOW_COVERAGE
DFUSDT,30m,11363,1735558200000,1755270000000,,,17520,0.6486,1,0,LOW_COVERAGE
DFUSDT,5m,67562,1735559100000,1755270000000,,,105120,0.6427,1,0,LOW_COVERAGE
DIAUSDT,15m,31063,1727872200000,1755270000000,,,35040,0.8865,1,0,LOW_COVERAGE
DIAUSDT,1h,7968,1727870400000,1755270000000,,,8760,0.9096,1,0,LOW_COVERAGE
DIAUSDT,30m,15633,1727872200000,1755270000000,,,17520,0.8923,1,0,LOW_COVERAGE
DIAUSDT,5m,93185,1727872200000,1755270000000,,,105120,0.8865,1,0,LOW_COVERAGE
DMCUSDT,15m,5621,1750770000000,1755270000000,,,35040,0.1604,1,0,LOW_COVERAGE
DMCUSDT,1h,1607,1750770000000,1755270000000,,,8760,0.1834,1,0,LOW_COVERAGE
DMCUSDT,30m,2912,1750770000000,1755270000000,,,17520,0.1662,1,0,LOW_COVERAGE
DMCUSDT,5m,16859,1750770000000,1755270000000,,,105120,0.1604,1,0,LOW_COVERAGE
DODOXUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
DODOXUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
DODOXUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
DODOXUSDT,5m,106317,1723726500000,1755270000000,,,105120,1.0114,1,1,OK
DOGEUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
DOGEUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
DOGEUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
DOGEUSDT,5m,106317,1723726500000,1755270000000,,,105120,1.0114,1,1,OK
DOGSUSDT,15m,42825,1724675400000,1755270000000,,,35040,1.2222,1,1,OK
DOGSUSDT,1h,8595,1724673600000,1755259200000,,,8760,0.9812,1,1,OK
DOGSUSDT,30m,17193,1724675400000,1755270000000,,,17520,0.9813,1,1,OK
DOGSUSDT,5m,103842,1724675400000,1755270300000,,,105120,0.9878,1,1,OK
DOLOUSDT,15m,10845,1746068400000,1755270000000,,,35040,0.3095,1,0,LOW_COVERAGE
DOLOUSDT,1h,2913,1746068400000,1755270000000,,,8760,0.3325,1,0,LOW_COVERAGE
DOLOUSDT,30m,5524,1746068400000,1755270000000,,,17520,0.3153,1,0,LOW_COVERAGE
DOLOUSDT,5m,32532,1746068400000,1755270300000,,,105120,0.3095,1,0,LOW_COVERAGE
DOODUSDT,15m,10035,1746797400000,1755270000000,,,35040,0.2864,1,0,LOW_COVERAGE
DOODUSDT,1h,2711,1746795600000,1755270000000,,,8760,0.3095,1,0,LOW_COVERAGE
DOODUSDT,30m,5119,1746797400000,1755270000000,,,17520,0.2922,1,0,LOW_COVERAGE
DOODUSDT,5m,30102,1746797400000,1755270300000,,,105120,0.2864,1,0,LOW_COVERAGE
DOTUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
DOTUSDT,1h,8858,1723726800000,1755259200000,,,8760,1.0112,1,1,OK
DOTUSDT,30m,17720,1723726800000,1755270000000,,,17520,1.0114,1,1,OK
DOTUSDT,5m,106318,1723726500000,1755270300000,,,105120,1.0114,1,1,OK
DRIFTUSDT,15m,29910,1731080700000,1755270000000,,,35040,0.8536,1,0,LOW_COVERAGE
DRIFTUSDT,1h,9142,1731078000000,1755270000000,,,8760,1.0436,1,1,OK
DRIFTUSDT,30m,17475,1731079800000,1755270000000,,,17520,0.9974,1,1,OK
DRIFTUSDT,5m,85567,1731080700000,1755270300000,,,105120,0.814,1,0,LOW_COVERAGE
DUSDT,15m,21569,1736416800000,1755270000000,,,35040,0.6156,1,0,LOW_COVERAGE
DUSDT,1h,5594,1736416800000,1755270000000,,,8760,0.6386,1,0,LOW_COVERAGE
DUSDT,30m,10886,1736416800000,1755270000000,,,17520,0.6213,1,0,LOW_COVERAGE
DUSDT,5m,64704,1736416800000,1755270300000,,,105120,0.6155,1,0,LOW_COVERAGE
DUSKUSDT,15m,35439,1723726800000,1755270000000,,,35040,1.0114,1,1,OK
