Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
BTCUSDT,5m,A1,"{""n"": 2.1921903962826255, ""period"": 32}",-53.21272899321132,-22.654757740949826,-1.813410932702783,23.157894736842106,531,53.517904973332776,42.48,0.0,2.125731802032486
BTCUSDT,5m,A1,"{""n"": 2.1731986594738184, ""period"": 22}",-57.49319325971523,-25.12434823867227,-2.1824547762191795,18.40642371834466,599,57.49319325971523,47.919999999999995,0.0,2.3979535770573612
BTCUSDT,5m,A1,"{""n"": 1.3178576407208384, ""period"": 20}",-90.31149655599945,-54.591099549902665,-3.531690409298125,27.61586239847109,1500,90.31149655599945,120.0,0.0,6.004892096136967
BTCUSDT,5m,A1,"{""n"": 1.5395473871893364, ""period"": 24}",-84.20064168567754,-46.42389429355529,-3.0698406515477146,27.04507512520868,1233,84.20064168567754,98.64,0.0,4.936021303024585
BTCUSDT,5m,A1,"{""n"": 1.3546314330832145, ""period"": 26}",-86.1951131650106,-48.814169543832776,-2.9655859132402993,30.29172320217096,1304,86.1951131650106,104.32,0.0,5.220252862241735
BTCUSDT,5m,A1,"{""n"": 1.4576385737879747, ""period"": 30}",-82.44424336504225,-44.479358963301095,-2.724086059213083,30.190513219284604,1152,82.44735888093598,92.16,0.0,4.611757129833189
BTCUSDT,5m,A1,"{""n"": 2.7951795358401688, ""period"": 30}",-21.256141208694146,-7.7642344938433805,-0.931278618585638,21.00456621004566,173,21.72975405073072,13.84,0.0,0.6925642217544633
BTCUSDT,5m,A1,"{""n"": 2.528143411795969, ""period"": 20}",-33.69332248214803,-12.974059344164502,-1.3787927450580164,17.971014492753625,287,33.999621554196594,22.959999999999997,0.0,1.1489360210608728
BTCUSDT,5m,A1,"{""n"": 2.4342093081533394, ""period"": 30}",-40.14393660247787,-15.93493529725124,-1.4830631884905436,21.32796780684105,360,40.43295380059001,28.799999999999997,0.0,1.4411741030728717
BTCUSDT,5m,A1,"{""n"": 1.9688914699379858, ""period"": 24}",-68.40916706104645,-32.27545257926455,-2.434059817489056,21.8303946263644,771,68.40916706104645,61.67999999999999,0.0,3.0865145374144003
BTCUSDT,5m,A1,"{""n"": 1.2660165717934604, ""period"": 18}",-91.995756623763,-57.431241070373176,-3.7358509741583625,27.194415565126988,1631,91.995756623763,130.48,0.0,6.527317708500882
