Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A1,"{""n"": 1.2187928397153347, ""period"": 24}",6.336605490905667,171.42963255578672,0.9092804280434468,46.53465346534654,23,3.980462606532509,1.8399999999999999,0.0,0.013372753178206596,-69.81205703872936,0.925616476124117,否,0.1111111111111111,否
