Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
BTCUSDT,5m,A3,"{""high"": 73.0, ""low"": 29.0, ""period"": 20}",-11.249909603733732,-3.9560250902321292,-0.4604416552995515,34.44444444444444,90,12.655547283202628,7.199999999999999,0.0,0.36029352576821794
BTCUSDT,5m,A3,"{""high"": 73.0, ""low"": 29.0, ""period"": 16}",-20.590294307024635,-7.50118744216941,-0.7533602350249446,31.196581196581196,197,21.677336455119345,15.76,0.0,0.788642495292655
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 21.0, ""period"": 14}",-4.341809202131309,-1.4900665466476393,-0.2601237754762254,37.22627737226277,38,5.017586756755543,3.0399999999999996,0.0,0.15212393310213645
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 23.0, ""period"": 16}",-5.350368220005675,-1.8425738658798818,-0.3078994960748814,37.34177215189873,46,6.019020806646425,3.6799999999999997,0.0,0.1841500242815336
BTCUSDT,5m,A3,"{""high"": 64.0, ""low"": 21.0, ""period"": 18}",-3.1113704742249837,-1.0633238163104464,-0.2614343737887917,33.33333333333333,20,3.374347666161137,1.6,0.0,0.08006522794849287
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 22.0, ""period"": 20}",-2.5328444981955522,-0.8639175268699062,-0.21482872827028648,35.294117647058826,17,2.8993678514060206,1.3599999999999999,0.0,0.06805544375621894
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 35.0, ""period"": 18}",-45.16229133936531,-18.388045184094437,-1.2869812925715562,34.120061570035915,432,45.30389907430899,34.559999999999995,0.0,1.7294089236874461
BTCUSDT,5m,A3,"{""high"": 71.0, ""low"": 32.0, ""period"": 12}",-54.8770259824396,-23.596448349079356,-1.7416254838121838,29.525959367945827,577,54.88962307914622,46.16,0.0,2.3098818263140193
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 32.0, ""period"": 20}",-23.945745907930128,-8.842023101309227,-0.7992297350624478,32.22094361334868,232,24.581885957940553,18.56,0.0,0.9287566442025174
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 27.0, ""period"": 16}",-13.420260485792546,-4.756904222702518,-0.5500814060720779,32.11678832116788,119,14.791523811794638,9.52,0.0,0.47638810629353256
BTCUSDT,5m,A3,"{""high"": 64.0, ""low"": 21.0, ""period"": 12}",-8.698373814377902,-3.0308914576389734,-0.4739465409619994,30.666666666666664,72,9.450206125218408,5.76,0.0,0.28823482061457434
BTCUSDT,5m,A3,"{""high"": 62.0, ""low"": 29.0, ""period"": 20}",-11.249909603733732,-3.9560250902321292,-0.4604416552995515,34.44444444444444,90,12.655547283202628,7.199999999999999,0.0,0.36029352576821794
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 31.0, ""period"": 14}",-38.520884374479905,-15.170798379257455,-1.233825224398978,30.364656381486675,391,38.816006942302316,31.279999999999998,0.0,1.5652752063930355
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 27.0, ""period"": 12}",-27.07918378053389,-10.129968834132985,-0.967935953753077,29.443838604143945,279,28.08759231633291,22.319999999999997,0.0,1.1169099298814755
BTCUSDT,5m,A3,"{""high"": 60.0, ""low"": 34.0, ""period"": 14}",-56.232674326588416,-24.38063444126435,-1.6932039526857778,31.224152191894127,587,56.238154325566825,46.959999999999994,0.0,2.3499144402882655
BTCUSDT,5m,A3,"{""high"": 63.0, ""low"": 35.0, ""period"": 20}",-38.94603312957372,-15.369656214553718,-1.1054919985160705,34.65770171149144,363,39.2032258190868,29.04,0.0,1.453183887265146
BTCUSDT,5m,A3,"{""high"": 72.0, ""low"": 32.0, ""period"": 20}",-23.945745907930128,-8.842023101309227,-0.7992297350624478,32.22094361334868,232,24.581885957940553,18.56,0.0,0.9287566442025174
BTCUSDT,5m,A3,"{""high"": 65.0, ""low"": 22.0, ""period"": 16}",-4.77945419333553,-1.6427268207802381,-0.2932431067857692,35.04273504273504,31,5.452140003703631,2.48,0.0,0.12410110332016396
BTCUSDT,5m,A3,"{""high"": 62.0, ""low"": 33.0, ""period"": 14}",-49.28022536298901,-20.514527477700806,-1.4990594599404674,31.640625,500,49.37688137340148,40.0,0.0,2.0016306987123222
BTCUSDT,5m,A3,"{""high"": 75.0, ""low"": 31.0, ""period"": 16}",-30.241578663431813,-11.467509137834764,-0.9913765209201819,30.38321167883212,301,30.7831973254483,24.08,0.0,1.2049816806248177
BTCUSDT,5m,A3,"{""high"": 66.0, ""low"": 24.0, ""period"": 22}",-2.646138969917866,-0.9029060577813164,-0.21208769782182502,36.04651162790697,23,2.8429188654249926,1.8399999999999999,0.0,0.0920750121407668
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 24.0, ""period"": 22}",-2.646138969917866,-0.9029060577813164,-0.21208769782182502,36.04651162790697,23,2.8429188654249926,1.8399999999999999,0.0,0.0920750121407668
BTCUSDT,5m,A3,"{""high"": 66.0, ""low"": 25.0, ""period"": 22}",-3.168553928751572,-1.083076554145701,-0.2172186729150864,35.23809523809524,27,3.9560990866482126,2.1599999999999997,0.0,0.10808805773046538
BTCUSDT,5m,A3,"{""high"": 68.0, ""low"": 25.0, ""period"": 22}",-3.168553928751572,-1.083076554145701,-0.2172186729150864,35.23809523809524,27,3.9560990866482126,2.1599999999999997,0.0,0.10808805773046538
BTCUSDT,5m,A3,"{""high"": 66.0, ""low"": 25.0, ""period"": 22}",-3.168553928751572,-1.083076554145701,-0.2172186729150864,35.23809523809524,27,3.9560990866482126,2.1599999999999997,0.0,0.10808805773046538
BTCUSDT,5m,A3,"{""high"": 62.47558285970956, ""low"": 21.094081388798784, ""period"": 24}",-1.8855526797355582,-0.641735339278493,-0.20030484013373154,34.21052631578947,9,2.084736538784604,0.72,0.0,0.0360293525768218
BTCUSDT,5m,A3,"{""high"": 64.76312143663571, ""low"": 27.45994949998913, ""period"": 21}",-7.118582039066956,-2.466640473784154,-0.32370264716039165,37.44493392070485,53,8.704879423945833,4.239999999999999,0.0,0.2121728540635061
BTCUSDT,5m,A3,"{""high"": 63.55290704854079, ""low"": 28.081555892533487, ""period"": 22}",-8.394773911330622,-2.92195660428195,-0.37401498410797485,37.81512605042017,54,9.95927554982644,4.319999999999999,0.0,0.21617611546093074
BTCUSDT,5m,A3,"{""high"": 83.2606575594604, ""low"": 23.0502390407482, ""period"": 24}",-2.0237897649365455,-0.689103417069814,-0.19045945752109986,31.666666666666664,15,2.3019650856921814,1.2,0.0,0.060048920961369656
BTCUSDT,5m,A3,"{""high"": 72.90249084938097, ""low"": 19.839041299553767, ""period"": 11}",-9.05696680956708,-3.159867647346437,-0.4700194831406517,30.638297872340424,72,9.805846250765626,5.76,0.0,0.28823482061457434
BTCUSDT,5m,A3,"{""high"": 66.75765831347762, ""low"": 28.314886698132895, ""period"": 23}",-7.697755740966095,-2.672759949114656,-0.34454491167700485,37.94642857142857,50,9.274161570043148,3.9999999999999996,0.0,0.20016306987123214
BTCUSDT,5m,A3,"{""high"": 68.07589072655432, ""low"": 25.682786627936572, ""period"": 21}",-4.443364671171091,-1.5254500948926775,-0.2565858927554215,35.8974358974359,43,5.118424786902187,3.44,0.0,0.17214024008925968
BTCUSDT,5m,A3,"{""high"": 61.539890728861835, ""low"": 23.83417821780836, ""period"": 22}",-2.646138969917866,-0.9029060577813164,-0.21208769782182502,36.04651162790697,23,2.8429188654249926,1.8399999999999999,0.0,0.0920750121407668
BTCUSDT,5m,A3,"{""high"": 67.95658018727639, ""low"": 25.28676522458595, ""period"": 19}",-5.6973629396622645,-1.9644285601244982,-0.3041482752269224,35.35911602209944,51,6.4767307710105975,4.079999999999999,0.0,0.2041663312686568
