Symbol,时间周期,策略,参数JSON,总收益(%),夏普比,最大回撤(%),胜率(%),交易次数
BTCUSDT,5m,A3,"{""high"": 73.0, ""low"": 29.0, ""period"": 20}",-11.249909603733732,-0.4604416552995515,12.655547283202628,34.44444444444444,90
BTCUSDT,5m,A3,"{""high"": 73.0, ""low"": 29.0, ""period"": 16}",-20.590294307024635,-0.7533602350249446,21.677336455119345,31.196581196581196,197
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 21.0, ""period"": 14}",-4.341809202131309,-0.2601237754762254,5.017586756755543,37.22627737226277,38
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 23.0, ""period"": 16}",-5.350368220005675,-0.3078994960748814,6.019020806646425,37.34177215189873,46
BTCUSDT,5m,A3,"{""high"": 64.0, ""low"": 21.0, ""period"": 18}",-3.1113704742249837,-0.2614343737887917,3.374347666161137,33.33333333333333,20
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 22.0, ""period"": 20}",-2.5328444981955522,-0.21482872827028648,2.8993678514060206,35.294117647058826,17
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 35.0, ""period"": 18}",-45.16229133936531,-1.2869812925715562,45.30389907430899,34.120061570035915,432
BTCUSDT,5m,A3,"{""high"": 71.0, ""low"": 32.0, ""period"": 12}",-54.8770259824396,-1.7416254838121838,54.88962307914622,29.525959367945827,577
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 32.0, ""period"": 20}",-23.945745907930128,-0.7992297350624478,24.581885957940553,32.22094361334868,232
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 27.0, ""period"": 16}",-13.420260485792546,-0.5500814060720779,14.791523811794638,32.11678832116788,119
BTCUSDT,5m,A3,"{""high"": 64.0, ""low"": 21.0, ""period"": 12}",-8.698373814377902,-0.4739465409619994,9.450206125218408,30.666666666666664,72
BTCUSDT,5m,A3,"{""high"": 62.0, ""low"": 29.0, ""period"": 20}",-11.249909603733732,-0.4604416552995515,12.655547283202628,34.44444444444444,90
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 31.0, ""period"": 14}",-38.520884374479905,-1.233825224398978,38.816006942302316,30.364656381486675,391
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 27.0, ""period"": 12}",-27.07918378053389,-0.967935953753077,28.08759231633291,29.443838604143945,279
BTCUSDT,5m,A3,"{""high"": 60.0, ""low"": 34.0, ""period"": 14}",-56.232674326588416,-1.6932039526857778,56.238154325566825,31.224152191894127,587
BTCUSDT,5m,A3,"{""high"": 63.0, ""low"": 35.0, ""period"": 20}",-38.94603312957372,-1.1054919985160705,39.2032258190868,34.65770171149144,363
BTCUSDT,5m,A3,"{""high"": 72.0, ""low"": 32.0, ""period"": 20}",-23.945745907930128,-0.7992297350624478,24.581885957940553,32.22094361334868,232
BTCUSDT,5m,A3,"{""high"": 65.0, ""low"": 22.0, ""period"": 16}",-4.77945419333553,-0.2932431067857692,5.452140003703631,35.04273504273504,31
BTCUSDT,5m,A3,"{""high"": 62.0, ""low"": 33.0, ""period"": 14}",-49.28022536298901,-1.4990594599404674,49.37688137340148,31.640625,500
BTCUSDT,5m,A3,"{""high"": 75.0, ""low"": 31.0, ""period"": 16}",-30.241578663431813,-0.9913765209201819,30.7831973254483,30.38321167883212,301
BTCUSDT,5m,A3,"{""high"": 66.0, ""low"": 24.0, ""period"": 22}",-2.646138969917866,-0.21208769782182502,2.8429188654249926,36.04651162790697,23
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 24.0, ""period"": 22}",-2.646138969917866,-0.21208769782182502,2.8429188654249926,36.04651162790697,23
BTCUSDT,5m,A3,"{""high"": 66.0, ""low"": 25.0, ""period"": 22}",-3.168553928751572,-0.2172186729150864,3.9560990866482126,35.23809523809524,27
BTCUSDT,5m,A3,"{""high"": 68.0, ""low"": 25.0, ""period"": 22}",-3.168553928751572,-0.2172186729150864,3.9560990866482126,35.23809523809524,27
BTCUSDT,5m,A3,"{""high"": 66.0, ""low"": 25.0, ""period"": 22}",-3.168553928751572,-0.2172186729150864,3.9560990866482126,35.23809523809524,27
