Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
ETHUSDT,5m,A3,"{""high"": 73.0, ""low"": 29.0, ""period"": 20}",-22.016645348791652,-15.682994696084428,0.009411267250999715,35.96491228070175,36,50.23308130781841,2.88,0.0,0.12241852717655419
ETHUSDT,5m,A3,"{""high"": 73.0, ""low"": 29.0, ""period"": 16}",-23.962637790647932,-17.13204895990249,0.0034155999355088163,38.028169014084504,64,50.64139183478542,5.119999999999999,0.0,0.21763293720276303
ETHUSDT,5m,A3,"{""high"": 69.0, ""low"": 21.0, ""period"": 14}",-22.790073707985957,-16.257541302959332,0.006973897291627815,42.857142857142854,10,50.077534560273115,0.8,0.0,0.034005146437931726
ETHUSDT,5m,A3,"{""high"": 69.0, ""low"": 23.0, ""period"": 16}",-22.00412103588948,-15.673705686148342,0.009409458512675587,41.46341463414634,13,50.04085012866094,1.04,0.0,0.04420669036931124
ETHUSDT,5m,A3,"{""high"": 64.0, ""low"": 21.0, ""period"": 18}",55.360574433431545,35.287136631529805,0.1810072720621778,55.00000000000001,6,1.2924210710314354,0.48,0.0,0.020403087862759035
ETHUSDT,5m,A3,"{""high"": 67.0, ""low"": 22.0, ""period"": 20}",54.25183118073635,34.62408435919957,0.17859410079209387,56.25,4,1.2924210710314465,0.31999999999999995,0.0,0.01360205857517269
ETHUSDT,5m,A3,"{""high"": 61.0, ""low"": 35.0, ""period"": 18}",-29.91743473360593,-21.640597993618204,-0.015757058966533986,39.66480446927375,192,54.56997199196714,15.36,0.0,0.6528988116082891
ETHUSDT,5m,A3,"{""high"": 71.0, ""low"": 32.0, ""period"": 12}",-34.59407008931827,-25.26629316878032,-0.03220264317169262,37.93503480278422,253,57.66524770377877,20.24,0.0,0.8603302048796726
ETHUSDT,5m,A3,"{""high"": 61.0, ""low"": 32.0, ""period"": 20}",-24.951472113145144,-17.872825518306946,0.00035588320199535944,40.53030303030303,73,51.283280038772226,5.839999999999999,0.0,0.24823756899690155
ETHUSDT,5m,A3,"{""high"": 67.0, ""low"": 27.0, ""period"": 16}",-22.911228469821044,-16.34770533512332,0.006664288725398086,36.0,40,50.23308130781838,3.2,0.0,0.1360205857517269
ETHUSDT,5m,A3,"{""high"": 64.0, ""low"": 21.0, ""period"": 12}",-21.93352477035716,-15.621354732516856,0.009633303567042603,40.0,20,50.08080071993576,1.6,0.0,0.06801029287586345
