Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
ETHUSDT,30m,A4,"{""atr_n"": 21, ""k"": 3.2628570729930155}",-7.586570699431554,0.33578744037681446,否,0.0,否
