Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
ETHUSDT,30m,A3,"{""high"": 59.39908306720681, ""low"": 37.651918123643426, ""period"": 21}",-2.7180348713927405,0.4840167128198008,否,0.0,否
