Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
ETHUSDT,5m,A1,"{""n"": 2.1921903962826255, ""period"": 32}",-58.59445952693637,-45.385407268293996,-0.23052458450328836,32.754342431761785,273,59.4211869107921,21.84,0.0,0.9283404977555361
ETHUSDT,5m,A1,"{""n"": 2.1731986594738184, ""period"": 22}",-63.285591949928175,-49.709569094780946,-0.2712080256936282,28.588516746411486,310,63.38451496944646,24.799999999999997,0.0,1.0541595395758836
ETHUSDT,5m,A1,"{""n"": 1.3178576407208384, ""period"": 20}",-81.04994238409805,-68.05129405913667,-0.48595044322645564,35.432230522945574,677,81.29533445933667,54.16,0.0,2.300448156526081
ETHUSDT,5m,A1,"{""n"": 1.5395473871893364, ""period"": 24}",-74.75778888525544,-61.107156791583186,-0.39246412297115,35.13513513513514,559,75.05700628164472,44.72,0.0,1.9008876858803831
ETHUSDT,5m,A1,"{""n"": 1.3546314330832145, ""period"": 26}",-63.63404633753943,-50.037481132768356,-0.17043017730698704,37.70992366412214,588,76.0833720190221,47.04,0.0,1.9995026105503855
ETHUSDT,5m,A1,"{""n"": 1.4576385737879747, ""period"": 30}",-58.44891280235676,-45.253785870654916,-0.1390411299748864,38.32465277777778,523,72.673289309692,41.839999999999996,0.0,1.7784691587038293
ETHUSDT,5m,A1,"{""n"": 2.7951795358401688, ""period"": 30}",-4.2151168259206395,-2.9109958994617546,-0.18365777413586026,29.385964912280706,95,6.935511172705877,7.6,0.0,0.32304889116035135
ETHUSDT,5m,A1,"{""n"": 2.528143411795969, ""period"": 20}",-13.735197420571287,-9.638594476647977,-0.6537288151987033,27.77777777777778,142,15.076223650195953,11.36,0.0,0.4828730794186305
ETHUSDT,5m,A1,"{""n"": 2.4342093081533394, ""period"": 30}",-55.40389683340048,-42.532312280054455,-0.20619526901489196,31.87022900763359,190,55.880030822028836,15.2,0.0,0.6460977823207027
ETHUSDT,5m,A1,"{""n"": 1.9688914699379858, ""period"": 24}",-66.84340729958947,-53.10579181721755,-0.30453943871308053,31.025641025641026,382,67.11339678196107,30.56,0.0,1.298996593928992
