Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
ETHUSDT,30m,A4,"{""atr_n"": 21, ""k"": 3.2628570729930155}",2.088497735332262,8.881331273039361,0.3275658549492015,33.33333333333333,9,1.2844244308367614,0.72,0.0,0.01242180132643342,-7.586570699431554,0.33578744037681446,否,0.0,否
