Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
ETHUSDT,30m,A5,"{""lookback"": 34, ""lr"": 0.0690196858528019, ""n_estimators"": 250, ""num_leaves"": 60}",642.9802389041862,384858.506545408,1.6649592715705788,53.19402985074627,441,5.881440567337837,35.279999999999994,0.0,0.6086682649952375,178.26751211741794,1.6731808569981919,否,0.0,否
