Symbol,时间周期,策略,参数JSON,总收益(%),夏普比,最大回撤(%),胜率(%),交易次数
SOLUSDT,5m,A4,"{""atr_n"": 18, ""k"": 2.1763864891683453}",-2.0031168654260356,-1.1862848882103594,2.0031168654260356,8.333333333333332,6
SOLUSDT,5m,A4,"{""atr_n"": 18, ""k"": 1.5605056257486098}",-3.751923205488805,-1.0522753108330178,3.902003780037755,16.666666666666664,20
SOLUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.3763553447420334}",-4.6006588502702,-1.5565509078218067,4.663081836602434,16.9811320754717,25
SOLUSDT,5m,A4,"{""atr_n"": 14, ""k"": 1.684533204314375}",-3.454657091393931,-1.293456163953904,3.517829945086559,15.151515151515152,16
SOLUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.803484505593778}",-1.9614024074547598,-0.8338419850965352,2.3733687335385834,15.789473684210526,9
SOLUSDT,5m,A4,"{""atr_n"": 14, ""k"": 2.1056728323177465}",-2.0031168654260356,-1.1862848882103594,2.0031168654260356,8.333333333333332,6
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.0388943136898097}",-1.4027658904021911,-0.5228572837222875,1.7815853700289486,16.666666666666664,9
SOLUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.277144235971459}",-5.182635675142999,-1.3579478628139918,5.244677854533098,18.571428571428573,33
SOLUSDT,5m,A4,"{""atr_n"": 20, ""k"": 2.0679580844092325}",-2.3732178679845783,-1.3500836150126687,2.3732178679845783,7.142857142857142,7
SOLUSDT,5m,A4,"{""atr_n"": 16, ""k"": 1.5900388712825693}",-2.702123590089134,-0.832136709281659,3.609575216384664,18.421052631578945,18
SOLUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.2416441230281838}",-5.3330171934470645,-1.278227269431179,5.394960973169538,18.29268292682927,39
SOLUSDT,5m,A4,"{""atr_n"": 18, ""k"": 2.1373054003966696}",-2.0031168654260356,-1.1862848882103594,2.0031168654260356,8.333333333333332,6
SOLUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.539793125636126}",-4.704350540767821,-1.2980575790352433,4.766705678151617,14.583333333333334,23
SOLUSDT,5m,A4,"{""atr_n"": 16, ""k"": 1.2809075085529313}",-5.912014139091881,-1.4985942463115691,5.973579061707069,18.75,38
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.4789527649635164}",-4.7648240751152375,-1.306905556572206,4.827139642638667,15.09433962264151,25
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.2502971309789768}",-1.9089454015376983,-1.1334500293209573,1.9089454015376983,10.0,5
SOLUSDT,5m,A4,"{""atr_n"": 20, ""k"": 2.2587211259695583}",-1.9089454015376983,-1.1334500293209573,1.9089454015376983,10.0,5
SOLUSDT,5m,A4,"{""atr_n"": 14, ""k"": 1.5899388376357315}",-3.6087198413275012,-1.3154647465599534,3.6717918865992627,16.666666666666664,17
SOLUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.4942562586570394}",-4.7648240751152375,-1.306905556572206,4.827139642638667,15.09433962264151,25
SOLUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.7367883139843783}",-1.7115922501163339,-0.5433691817575282,2.9557116039639286,20.0,14
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.9058742686320505}",-0.9056656428446663,-0.3127769904333487,1.7946831529033536,19.047619047619047,10
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.9245291475858488}",-0.9056656428446663,-0.3127769904333487,1.7946831529033536,19.047619047619047,10
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.8757531783425239}",-0.9056656428446663,-0.3127769904333487,1.7946831529033536,19.047619047619047,10
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.3972361942770477}",-1.9089454015376983,-1.1334500293209573,1.9089454015376983,10.0,5
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.8606231618508835}",-0.9056656428446663,-0.3127769904333487,1.7946831529033536,19.047619047619047,10
SOLUSDT,5m,A4,"{""atr_n"": 20, ""k"": 2.414243759645596}",-1.9089454015376983,-1.1334500293209573,1.9089454015376983,10.0,5
SOLUSDT,5m,A4,"{""atr_n"": 24, ""k"": 2.2736024846015135}",-1.9089454015376983,-1.1334500293209573,1.9089454015376983,10.0,5
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.7709510711010648}",-1.4092415015696913,-0.920487060509567,1.4092415015696913,12.5,4
SOLUSDT,5m,A4,"{""atr_n"": 11, ""k"": 2.0140808187869346}",-2.302542590700496,-1.113397292064979,2.302542590700496,11.11111111111111,9
SOLUSDT,5m,A4,"{""atr_n"": 13, ""k"": 1.5497263719072076}",-3.9011510000111715,-1.4111521082889478,3.9640316977746393,15.789473684210526,18
SOLUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.2445430264895583}",-1.9089454015376983,-1.1334500293209573,1.9089454015376983,10.0,5
