Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
SOLUSDT,5m,A3,"{""high"": 60.0, ""low"": 24.0, ""period"": 14}",-28.61391762384643,0.9078300668429511,否,0.044444444444444446,否
