Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
SOLUSDT,5m,A5,"{""lookback"": 20, ""lr"": 0.061395728781433456, ""n_estimators"": 200, ""num_leaves"": 50}",41.728182544090544,1965.0100512889533,3.560219833239722,51.04477611940299,217,3.947651926832074,17.36,0.0,1.163029817464954,-5.792239555472953,3.567710631800741,否,0.0,否
