Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
SOLUSDT,5m,A6,"{""lookback"": 40, ""max_depth"": 9, ""n_estimators"": 167}",-3.8100813126884647,5.531604105812225,否,0.022222222222222223,否
