Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
SOLUSDT,5m,A6,"{""lookback"": 40, ""max_depth"": 9, ""n_estimators"": 167}",79.21003823953916,15736.423917424114,5.5241133072512065,55.77190542420028,213,2.6138841025849957,17.04,0.0,1.1415914798158304,-3.8100813126884647,5.531604105812225,否,0.022222222222222223,否
