Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
SOLUSDT,5m,A6,"{""lookback"": 46, ""max_depth"": 6, ""n_estimators"": 350}",66.04698134056042,8066.111182948308,4.658424617723284,54.456824512534816,190,4.088491793063421,15.2,0.0,1.0183210383333698
SOLUSDT,5m,A6,"{""lookback"": 46, ""max_depth"": 6, ""n_estimators"": 250}",65.388494534227,7789.202030012519,4.635729181131334,54.58392101551481,188,3.421930914165605,15.039999999999997,0.0,1.007601869508808
SOLUSDT,5m,A6,"{""lookback"": 38, ""max_depth"": 4, ""n_estimators"": 250}",42.800435655088044,2104.655001585747,3.134165716790566,50.734312416555404,144,3.6419438318773367,11.52,0.0,0.7717801553684487
SOLUSDT,5m,A6,"{""lookback"": 38, ""max_depth"": 5, ""n_estimators"": 300}",55.03977522776366,4401.955611506484,3.9217176429672596,52.722443559096945,168,2.955440168566359,13.44,0.0,0.9004101812631902
SOLUSDT,5m,A6,"{""lookback"": 28, ""max_depth"": 4, ""n_estimators"": 300}",37.215469043116364,1459.2462215521753,2.8454224709846976,50.806451612903224,137,4.137704155562794,10.959999999999999,0.0,0.7342630644824824
SOLUSDT,5m,A6,"{""lookback"": 34, ""max_depth"": 5, ""n_estimators"": 350}",49.616300930647974,3204.7833387025407,3.567869107440574,53.11258278145695,166,2.966371154945968,13.28,0.0,0.8896910124386284
SOLUSDT,5m,A6,"{""lookback"": 22, ""max_depth"": 8, ""n_estimators"": 350}",72.35948647359992,11190.105376656504,5.062376210021416,54.1005291005291,224,4.960109179029015,17.919999999999998,0.0,1.2005469083509204
SOLUSDT,5m,A6,"{""lookback"": 42, ""max_depth"": 7, ""n_estimators"": 200}",71.3479771933233,10627.668207756646,4.9529163197325685,54.18918918918919,207,3.993106992672546,16.56,0.0,1.109433973342145
SOLUSDT,5m,A6,"{""lookback"": 22, ""max_depth"": 7, ""n_estimators"": 350}",64.28891667792603,7345.287553775941,4.629068621402767,53.473132372214934,213,4.208888319721704,17.04,0.0,1.1415914798158304
SOLUSDT,5m,A6,"{""lookback"": 34, ""max_depth"": 6, ""n_estimators"": 250}",65.11653377282727,7677.282627087237,4.588664686007284,53.3068783068783,193,2.722537998182717,15.439999999999998,0.0,1.0343997915702126
SOLUSDT,5m,A6,"{""lookback"": 28, ""max_depth"": 4, ""n_estimators"": 200}",38.58563872352336,1599.7234686067954,2.9472066253555185,51.49456521739131,140,3.5209863911966455,11.2,0.0,0.7503418177193251
SOLUSDT,5m,A6,"{""lookback"": 24, ""max_depth"": 6, ""n_estimators"": 350}",59.33673986379085,5607.937477102466,4.297497147799474,51.65562913907284,204,4.193133336506005,16.319999999999997,0.0,1.0933552201053025
SOLUSDT,5m,A6,"{""lookback"": 38, ""max_depth"": 7, ""n_estimators"": 250}",75.5646132735417,13148.553543902508,5.1994842308564735,54.56989247311827,209,3.290520996685664,16.72,0.0,1.1201531421667068
SOLUSDT,5m,A6,"{""lookback"": 22, ""max_depth"": 6, ""n_estimators"": 200}",53.336779483956164,3990.3089470769537,3.918946963675001,52.14007782101168,200,4.964823769179816,15.999999999999998,0.0,1.0719168824561789
SOLUSDT,5m,A6,"{""lookback"": 20, ""max_depth"": 8, ""n_estimators"": 250}",71.71759916622624,10830.24876650428,4.939051654792984,54.10691003911343,226,4.23731789505466,18.08,0.0,1.2112660771754822
SOLUSDT,5m,A6,"{""lookback"": 26, ""max_depth"": 8, ""n_estimators"": 400}",72.18942985369733,11093.761531072969,4.975812256399274,54.00788436268068,216,3.6611001733314885,17.279999999999998,0.0,1.1576702330526731
SOLUSDT,5m,A6,"{""lookback"": 44, ""max_depth"": 7, ""n_estimators"": 400}",74.19176163026853,12275.67101638473,5.122673610323725,55.082417582417584,200,3.0649823912966556,15.999999999999998,0.0,1.0719168824561789
SOLUSDT,5m,A6,"{""lookback"": 30, ""max_depth"": 4, ""n_estimators"": 250}",34.02251668307659,1170.9837426847998,2.577005084129652,50.34293552812071,139,3.8726193998508407,11.12,0.0,0.7449822333070444
SOLUSDT,5m,A6,"{""lookback"": 24, ""max_depth"": 7, ""n_estimators"": 250}",68.53762953710375,9192.901171847601,4.844896301042976,53.403141361256544,219,4.6307685776873715,17.52,0.0,1.1737489862895158
SOLUSDT,5m,A6,"{""lookback"": 50, ""max_depth"": 7, ""n_estimators"": 300}",70.57122730504064,10212.743479945093,4.876450993528834,54.62068965517241,205,4.132447724982047,16.4,0.0,1.0987148045175834
SOLUSDT,5m,A6,"{""lookback"": 44, ""max_depth"": 7, ""n_estimators"": 400}",74.19176163026853,12275.67101638473,5.122673610323725,55.082417582417584,200,3.0649823912966556,15.999999999999998,0.0,1.0719168824561789
SOLUSDT,5m,A6,"{""lookback"": 50, ""max_depth"": 8, ""n_estimators"": 400}",74.74163057598918,12618.97908362442,5.193826473582532,54.93741307371349,212,3.7896048378951663,16.959999999999997,0.0,1.1362318954035495
SOLUSDT,5m,A6,"{""lookback"": 48, ""max_depth"": 8, ""n_estimators"": 200}",74.99256036490385,12778.426496203221,5.249451607858708,55.1048951048951,210,4.6090552292544,16.799999999999997,0.0,1.1255127265789877
SOLUSDT,5m,A6,"{""lookback"": 38, ""max_depth"": 8, ""n_estimators"": 200}",76.54276390764035,13803.279613118139,5.303562571815377,54.75543478260869,214,3.3963593632834743,17.119999999999997,0.0,1.1469510642281113
SOLUSDT,5m,A6,"{""lookback"": 40, ""max_depth"": 8, ""n_estimators"": 200}",75.44018631957114,13067.256093131668,5.240447072145612,55.43175487465181,212,4.418325565929493,16.959999999999997,0.0,1.1362318954035495
SOLUSDT,5m,A6,"{""lookback"": 38, ""max_depth"": 9, ""n_estimators"": 219}",79.02605897148183,15595.830604260316,5.4634594072799905,54.78142076502732,219,3.3000474105066124,17.52,0.0,1.1737489862895158
SOLUSDT,5m,A6,"{""lookback"": 18, ""max_depth"": 9, ""n_estimators"": 243}",71.7960569856131,10873.682450960867,5.005552261623213,53.98936170212766,233,5.351184694364541,18.639999999999997,0.0,1.2487831680614485
SOLUSDT,5m,A6,"{""lookback"": 43, ""max_depth"": 7, ""n_estimators"": 400}",73.02206971204936,11572.521495377716,5.013882273849932,54.78142076502732,201,3.794298749154623,16.08,0.0,1.0772764668684598
SOLUSDT,5m,A6,"{""lookback"": 43, ""max_depth"": 7, ""n_estimators"": 365}",74.03728155868004,12180.70950515258,5.083759199344518,55.00685871056241,200,4.25027608008377,15.999999999999998,0.0,1.0719168824561789
SOLUSDT,5m,A6,"{""lookback"": 25, ""max_depth"": 8, ""n_estimators"": 341}",71.47181639983606,10695.168135803473,4.982618334592879,53.92809587217043,226,4.491568507419775,18.08,0.0,1.2112660771754822
SOLUSDT,5m,A6,"{""lookback"": 48, ""max_depth"": 8, ""n_estimators"": 254}",74.25090337321754,12312.19806781968,5.190982284399936,54.807692307692314,215,4.713658213589367,17.2,0.0,1.1523106486403922
SOLUSDT,5m,A6,"{""lookback"": 39, ""max_depth"": 7, ""n_estimators"": 207}",73.99945192359402,12157.553496789122,5.157694348911712,54.94505494505495,207,2.8482389303712052,16.56,0.0,1.109433973342145
SOLUSDT,5m,A6,"{""lookback"": 49, ""max_depth"": 9, ""n_estimators"": 193}",74.41888439373736,12416.46710499737,5.298800882570611,55.07042253521127,216,4.12414123324446,17.279999999999998,0.0,1.1576702330526731
SOLUSDT,5m,A6,"{""lookback"": 40, ""max_depth"": 9, ""n_estimators"": 234}",77.40819883331463,14406.261287875735,5.394287097480014,55.354659248956885,215,3.6520406768780433,17.2,0.0,1.1523106486403922
SOLUSDT,5m,A6,"{""lookback"": 41, ""max_depth"": 8, ""n_estimators"": 232}",72.81283377744778,11450.539449941212,5.073864018664947,55.44827586206896,210,4.108998408446263,16.799999999999997,0.0,1.1255127265789877
SOLUSDT,5m,A6,"{""lookback"": 38, ""max_depth"": 7, ""n_estimators"": 278}",73.4450243402219,11822.585181181355,5.054750649381423,54.63087248322148,206,3.3377359124567962,16.479999999999997,0.0,1.104074388929864
SOLUSDT,5m,A6,"{""lookback"": 44, ""max_depth"": 7, ""n_estimators"": 442}",74.11449477726755,12228.09287345255,5.118445862035813,55.06849315068493,202,3.1054271677088074,16.16,0.0,1.0826360512807407
SOLUSDT,5m,A6,"{""lookback"": 50, ""max_depth"": 8, ""n_estimators"": 383}",74.88854750296086,12712.120638806917,5.2017850473970135,54.95118549511855,210,3.80469738449265,16.799999999999997,0.0,1.1255127265789877
SOLUSDT,5m,A6,"{""lookback"": 49, ""max_depth"": 7, ""n_estimators"": 427}",71.9931907638854,10983.488931858177,5.014984723511755,54.7887323943662,202,3.7714686638230743,16.16,0.0,1.0826360512807407
SOLUSDT,5m,A6,"{""lookback"": 37, ""max_depth"": 7, ""n_estimators"": 204}",71.74028119605372,10842.789716663969,4.929308619941699,53.58090185676393,210,3.2830528918307067,16.799999999999997,0.0,1.1255127265789877
SOLUSDT,5m,A6,"{""lookback"": 39, ""max_depth"": 8, ""n_estimators"": 247}",73.7666533665512,12015.902945426573,5.114952185965055,54.385964912280706,215,4.440361782326729,17.2,0.0,1.1523106486403922
SOLUSDT,5m,A6,"{""lookback"": 40, ""max_depth"": 9, ""n_estimators"": 167}",79.21003823953916,15736.423917424114,5.5241133072512065,55.77190542420028,213,2.6138841025849957,17.04,0.0,1.1415914798158304
SOLUSDT,5m,A6,"{""lookback"": 19, ""max_depth"": 8, ""n_estimators"": 261}",69.25501950234062,9541.987009074737,4.885960255994388,53.39547270306259,228,5.710915621472279,18.24,0.0,1.221985246000044
SOLUSDT,5m,A6,"{""lookback"": 47, ""max_depth"": 8, ""n_estimators"": 163}",75.82771706488415,13321.922968270434,5.264975139962644,55.09641873278237,211,4.303214287350077,16.88,0.0,1.1308723109912686
