Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A1,"{""n"": 1.1227143669006923, ""period"": 20}",-74.0876641780346,1.0295803907574363,否,0.15555555555555556,否
