Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A3,"{""high"": 58.64489802172929, ""low"": 33.15723126461899, ""period"": 13}",-71.22955817387293,1.9966439628988404,否,0.13333333333333333,否
