Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A5,"{""lookback"": 42, ""lr"": 0.023589808641660315, ""n_estimators"": 267, ""num_leaves"": 47}",85.32483700571463,1127.8374292441652,3.55578148278446,52.225705329153605,486,7.4230561728003135,38.879999999999995,0.0,0.8084370660107697,7.689130217872542,3.5639514017381813,否,0.0,否
