Symbol,时间周期,策略,参数JSON,总收益(%),夏普比,最大回撤(%),胜率(%),交易次数
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 2.1763864891683453}",-19.208502910858417,-1.6612520760115201,19.208502910858417,9.469696969696969,128
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 1.5605056257486098}",-42.70307003029592,-2.7379340356804023,42.70307003029592,10.62937062937063,341
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.3763553447420334}",-53.055306788611034,-3.319300117951467,53.055306788611034,9.819639278557114,475
BTCUSDT,5m,A4,"{""atr_n"": 14, ""k"": 1.684533204314375}",-37.00307743905571,-2.557451442031701,37.00307743905571,9.298245614035087,274
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.803484505593778}",-31.43568605289675,-2.2968373887326186,31.43568605289675,9.663865546218489,229
BTCUSDT,5m,A4,"{""atr_n"": 14, ""k"": 2.1056728323177465}",-20.386291366834275,-1.7179188927995097,20.386291366834275,9.027777777777777,139
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.0388943136898097}",-22.446587076855774,-1.8283110380514842,22.446587076855774,11.145510835913312,156
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.277144235971459}",-59.00851850128734,-3.5821338659018696,59.00851850128734,10.584250635055039,557
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 2.0679580844092325}",-21.68993601147764,-1.7865243621997042,21.68993601147764,10.897435897435898,150
BTCUSDT,5m,A4,"{""atr_n"": 16, ""k"": 1.5900388712825693}",-41.99098438664382,-2.714525405349886,41.99098438664382,10.315186246418339,334
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.2416441230281838}",-61.330723249370855,-3.7961588158533828,61.330723249370855,10.174880763116057,593
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 2.1373054003966696}",-19.764538882915094,-1.6803603547373376,19.764538882915094,9.818181818181818,133
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.539793125636126}",-43.83974349878201,-2.7878542063264877,43.83974349878201,10.723860589812332,356
BTCUSDT,5m,A4,"{""atr_n"": 16, ""k"": 1.2809075085529313}",-59.77298502956,-3.6883662746785646,59.77298502956,10.290456431535269,568
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.4789527649635164}",-47.623581099370504,-3.0071358710114824,47.623581099370504,10.645933014354068,399
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.2502971309789768}",-17.40906418978032,-1.5092854033837253,17.40906418978032,11.15702479338843,116
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 2.2587211259695583}",-17.299177378916617,-1.521818789789482,17.299177378916617,9.956709956709958,112
BTCUSDT,5m,A4,"{""atr_n"": 14, ""k"": 1.5899388376357315}",-43.05952935021252,-2.8339992067365287,43.05952935021252,9.090909090909092,338
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.4942562586570394}",-46.668470647454654,-2.9670501824285114,46.668470647454654,10.062111801242237,385
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.7367883139843783}",-33.26000739724952,-2.2209266374146903,33.26000739724952,10.344827586206897,249
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.3908404619603214}",-15.002591629972873,-1.353604350532042,15.002591629972873,11.330049261083744,98
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.394332771759582}",-15.002591629972873,-1.353604350532042,15.002591629972873,11.330049261083744,98
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.382852583761418}",-15.274747756697248,-1.3697797384483703,15.274747756697248,11.219512195121952,99
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.3996472959140243}",-15.002591629972873,-1.353604350532042,15.002591629972873,11.330049261083744,98
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.9005126812438986}",-25.334688963320538,-1.8489403292891369,25.334688963320538,11.71875,183
BTCUSDT,5m,A4,"{""atr_n"": 24, ""k"": 1.7776053478677476}",-31.010426682452486,-2.1509334154616413,31.010426682452486,10.855949895615867,230
BTCUSDT,5m,A4,"{""atr_n"": 21, ""k"": 2.369634605638107}",-16.138154031597274,-1.43770192710107,16.138154031597274,10.599078341013826,105
BTCUSDT,5m,A4,"{""atr_n"": 17, ""k"": 1.9458971738953064}",-25.02964785488745,-1.9244879119190006,25.02964785488745,11.436170212765957,181
BTCUSDT,5m,A4,"{""atr_n"": 19, ""k"": 2.224525856289127}",-18.523889807254424,-1.6149220437405858,18.523889807254424,9.236947791164658,121
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 2.1247639164065903}",-20.243965725024793,-1.6953962975815566,20.243965725024793,10.247349823321555,136
BTCUSDT,5m,A4,"{""atr_n"": 24, ""k"": 1.6105935475942756}",-38.42362090510072,-2.4950459892373154,38.42362090510072,11.374407582938389,300
