Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A5,"{""lookback"": 42, ""lr"": 0.023589808641660315, ""n_estimators"": 267, ""num_leaves"": 47}",7.689130217872542,3.5639514017381813,否,0.0,否
