Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A1,"{""n"": 1.1227143669006923, ""period"": 20}",7.17464894912947,208.36559622203347,1.013244342676766,46.42857142857143,26,3.9804626065324533,2.08,0.0,0.015117025331885716,-74.0876641780346,1.0295803907574363,否,0.15555555555555556,否
