Symbol,时间周期,策略,参数JSON,总收益(%),夏普比,最大回撤(%),胜率(%),交易次数
BTCUSDT,5m,A1,"{""n"": 2.1921903962826255, ""period"": 32}",-53.21275385444824,-1.8135533959664143,53.51792955631453,23.157894736842106,531
BTCUSDT,5m,A1,"{""n"": 2.1731986594738184, ""period"": 22}",-57.4932187405619,-2.1826268411158196,57.4932187405619,18.40642371834466,599
BTCUSDT,5m,A1,"{""n"": 1.3178576407208384, ""period"": 20}",-90.29350003595701,-3.529753364731825,90.29350003595701,27.617529880478088,1499
BTCUSDT,5m,A1,"{""n"": 1.5395473871893364, ""period"": 24}",-84.20066118043874,-3.0700856937407637,84.20066118043874,27.04507512520868,1233
BTCUSDT,5m,A1,"{""n"": 1.3546314330832145, ""period"": 26}",-86.1951311793444,-2.9658222515641293,86.1951311793444,30.29172320217096,1304
BTCUSDT,5m,A1,"{""n"": 1.4576385737879747, ""period"": 30}",-82.44426360339988,-2.724302374833405,82.44737909815684,30.190513219284604,1152
BTCUSDT,5m,A1,"{""n"": 2.7951795358401688, ""period"": 30}",-21.256154840570897,-0.9313513337643522,21.72976740498983,21.00456621004566,173
BTCUSDT,5m,A1,"{""n"": 2.528143411795969, ""period"": 20}",-33.69334152678894,-1.378900624721007,33.999640081789586,17.971014492753625,287
BTCUSDT,5m,A1,"{""n"": 2.4342093081533394, ""period"": 30}",-40.14395816578607,-1.4831793555898904,40.432974872570696,21.32796780684105,360
BTCUSDT,5m,A1,"{""n"": 1.9688914699379858, ""period"": 24}",-68.40919143537603,-2.4342522903148343,68.40919143537603,21.8303946263644,771
BTCUSDT,5m,A1,"{""n"": 1.2660165717934604, ""period"": 18}",-91.98249649005334,-3.7382159139653064,91.98249649005334,27.180858968643186,1631
BTCUSDT,5m,A1,"{""n"": 2.173043815856095, ""period"": 30}",-55.05765044594595,-1.8759899247778475,55.350792577586084,22.961630695443645,555
BTCUSDT,5m,A1,"{""n"": 2.3680633605792862, ""period"": 22}",-44.66209647833041,-1.7627101675625747,44.66209647833041,17.84037558685446,413
BTCUSDT,5m,A1,"{""n"": 1.9474377053366498, ""period"": 20}",-71.7956253954803,-2.681826304424315,71.7956253954803,19.528071602929213,852
BTCUSDT,5m,A1,"{""n"": 2.6491706170147076, ""period"": 22}",-27.339293536256637,-1.1606098605235267,27.740278102853967,18.40607210626186,218
BTCUSDT,5m,A1,"{""n"": 2.780379539136056, ""period"": 32}",-20.64345340726398,-0.925215202862774,21.246630490723717,22.51082251082251,180
BTCUSDT,5m,A1,"{""n"": 2.5025335479157778, ""period"": 32}",-35.644894719923606,-1.319211157969543,35.955635290513655,21.74913693901036,314
BTCUSDT,5m,A1,"{""n"": 1.3649313058184984, ""period"": 24}",-87.87677776053476,-3.1970036674641267,87.87677776053476,29.013180128421762,1365
BTCUSDT,5m,A1,"{""n"": 2.5597678822237917, ""period"": 22}",-31.507628649886488,-1.3059708880416154,31.839849349512285,18.931297709923665,270
BTCUSDT,5m,A1,"{""n"": 2.3408712344230844, ""period"": 26}",-44.43236156641896,-1.6536426314299224,44.55818493192366,20.444824636441403,434
BTCUSDT,5m,A1,"{""n"": 1.7309580124257242, ""period"": 34}",-72.86452223957608,-2.359783598772196,72.91575458647337,29.119638826185103,892
BTCUSDT,5m,A1,"{""n"": 2.7998359489058497, ""period"": 28}",-21.88291182129676,-0.9736153763047255,22.35275469450607,19.57547169811321,167
BTCUSDT,5m,A1,"{""n"": 2.7698291839913645, ""period"": 34}",-21.35818056297274,-0.9203893296506523,21.64470889410698,23.298969072164947,184
BTCUSDT,5m,A1,"{""n"": 2.6953645579828858, ""period"": 34}",-23.860200217721193,-1.0059899041306821,24.147935774051255,22.552447552447553,216
BTCUSDT,5m,A1,"{""n"": 2.792822766106088, ""period"": 32}",-20.544654314044276,-0.9255896300913843,21.148582354437696,22.24669603524229,177
BTCUSDT,5m,A1,"{""n"": 2.9915585645082943, ""period"": 32}",-15.545725426348822,-0.7659145553820812,16.307535148074702,20.89041095890411,114
BTCUSDT,5m,A1,"{""n"": 2.4465076381931246, ""period"": 20}",-38.580403779714146,-1.5513760323501682,38.82305468405423,17.81472684085511,341
BTCUSDT,5m,A1,"{""n"": 2.9691111119693283, ""period"": 29}",-17.833060570513847,-0.8571337027414502,18.3989400179297,18.243243243243242,117
BTCUSDT,5m,A1,"{""n"": 2.721546158328486, ""period"": 21}",-25.650188239921157,-1.187794678799719,26.060494284221527,16.312056737588655,178
BTCUSDT,5m,A1,"{""n"": 2.518613646027113, ""period"": 23}",-34.283179006424646,-1.3818940748907103,34.45091590465344,19.389110225763613,301
BTCUSDT,5m,A1,"{""n"": 2.3986760173434214, ""period"": 21}",-42.30154944453485,-1.6828920330218642,42.30154944453485,18.19116135662898,385
BTCUSDT,5m,A1,"{""n"": 1.6091246069823577, ""period"": 35}",-75.42598229173382,-2.3759812265449702,75.46607012554664,30.404925408477386,967
BTCUSDT,5m,A1,"{""n"": 2.915693286804557, ""period"": 19}",-16.378707350815226,-0.9130823716865201,16.52526299660826,13.270142180094787,94
BTCUSDT,5m,A1,"{""n"": 2.4724658209884733, ""period"": 33}",-36.6130550761952,-1.394510675633659,36.79968018299314,22.643553629469125,324
BTCUSDT,5m,A1,"{""n"": 2.178957135537148, ""period"": 29}",-55.16473178542805,-1.9052479526960806,55.45717546555362,22.397094430992738,554
BTCUSDT,5m,A1,"{""n"": 2.6678950043722116, ""period"": 32}",-26.29210135043123,-1.1217116551001682,26.533188896043526,21.241830065359476,228
BTCUSDT,5m,A1,"{""n"": 2.835973331672505, ""period"": 32}",-19.21800216965268,-0.8784364044456385,19.90443268003659,22.00488997555012,161
BTCUSDT,5m,A1,"{""n"": 2.8175837318777086, ""period"": 18}",-19.35875332111995,-1.0268028582745812,19.393377923526856,13.754646840148698,119
