Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A4,"{""atr_n"": 28, ""k"": 2.5165677995304523}",-0.16432918269875252,-0.6663120944454093,-0.02128341500267993,28.205128205128204,18,2.492441126222289,1.44,0.0,0.029942113555954438,-19.53204440694771,0.0,否,0.0,否
