Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,2h,A5,"{""lookback"": 26, ""lr"": 0.043220579188674745, ""n_estimators"": 253, ""num_leaves"": 47}",15.202574094108625,4.433102976916718,否,0.0,否
