Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A1,"{""n"": 1.2660165717934604, ""period"": 18}",-75.64267003847132,0.8256030510910426,否,0.1111111111111111,否
