Symbol,时间周期,策略,参数JSON,总收益(%),夏普比,最大回撤(%),胜率(%),交易次数
BTCUSDT,5m,A3,"{""high"": 73.0, ""low"": 29.0, ""period"": 20}",-10.819103635115857,-0.44889665433222625,12.250501849725515,33.72781065088758,88
BTCUSDT,5m,A3,"{""high"": 73.0, ""low"": 29.0, ""period"": 16}",-20.078734269371278,-0.7406222514614315,21.1972747529964,30.983847283406757,195
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 21.0, ""period"": 14}",-4.282733651349602,-0.2579337430702761,4.958928296920817,35.9375,36
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 23.0, ""period"": 16}",-5.050065446171425,-0.2957877402953683,5.720839276138245,36.3013698630137,43
BTCUSDT,5m,A3,"{""high"": 64.0, ""low"": 21.0, ""period"": 18}",-2.803959431080094,-0.24553003556984188,3.0677700732878566,30.0,17
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 22.0, ""period"": 20}",-2.248682403462965,-0.200160934621997,2.616273577310335,32.72727272727273,15
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 35.0, ""period"": 18}",-44.72718809589743,-1.2782627590432072,44.86991877455747,34.008307372793354,430
BTCUSDT,5m,A3,"{""high"": 71.0, ""low"": 32.0, ""period"": 12}",-54.63646593783215,-1.7381562875649919,54.70410330620831,29.38496583143508,576
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 32.0, ""period"": 20}",-23.3422757254943,-0.7855333178188815,23.983463045547047,31.914893617021278,230
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 27.0, ""period"": 16}",-12.735694774354812,-0.5266565204162607,14.136330737779879,32.22506393861892,115
BTCUSDT,5m,A3,"{""high"": 64.0, ""low"": 21.0, ""period"": 12}",-8.641994172684974,-0.4728067725023378,9.450216963765579,29.629629629629626,70
BTCUSDT,5m,A3,"{""high"": 62.0, ""low"": 29.0, ""period"": 20}",-10.819103635115857,-0.44889665433222625,12.250501849725515,33.72781065088758,88
BTCUSDT,5m,A3,"{""high"": 69.0, ""low"": 31.0, ""period"": 14}",-38.222488221449524,-1.2299885287024543,38.51904250373438,30.128205128205128,389
BTCUSDT,5m,A3,"{""high"": 61.0, ""low"": 27.0, ""period"": 12}",-26.529332666468363,-0.9518674963371261,27.60982036428885,29.36596218020022,274
BTCUSDT,5m,A3,"{""high"": 60.0, ""low"": 34.0, ""period"": 14}",-55.99934229671689,-1.689283648256835,56.09750108825652,31.1092577147623,586
BTCUSDT,5m,A3,"{""high"": 63.0, ""low"": 35.0, ""period"": 20}",-38.51103027439936,-1.098850366824068,38.73581984905164,34.49131513647642,362
BTCUSDT,5m,A3,"{""high"": 72.0, ""low"": 32.0, ""period"": 20}",-23.3422757254943,-0.7855333178188815,23.983463045547047,31.914893617021278,230
BTCUSDT,5m,A3,"{""high"": 65.0, ""low"": 22.0, ""period"": 16}",-4.477337529606984,-0.28037934018047955,5.152157396044787,33.33333333333333,28
BTCUSDT,5m,A3,"{""high"": 62.0, ""low"": 33.0, ""period"": 14}",-49.009820735645434,-1.4944787099542887,49.13118493142562,31.50887573964497,499
BTCUSDT,5m,A3,"{""high"": 75.0, ""low"": 31.0, ""period"": 16}",-29.902986894678975,-0.9860237825420901,30.47917394777616,30.074487895716945,299
BTCUSDT,5m,A3,"{""high"": 66.0, ""low"": 24.0, ""period"": 22}",-1.9880224308712613,-0.16770749921556105,2.1861324821568218,36.76470588235294,20
BTCUSDT,5m,A3,"{""high"": 67.0, ""low"": 24.0, ""period"": 22}",-1.9880224308712613,-0.16770749921556105,2.1861324821568218,36.76470588235294,20
BTCUSDT,5m,A3,"{""high"": 66.0, ""low"": 25.0, ""period"": 22}",-2.4029146858817962,-0.17079149221343243,3.196686653347691,36.470588235294116,23
BTCUSDT,5m,A3,"{""high"": 68.0, ""low"": 25.0, ""period"": 22}",-2.4029146858817962,-0.17079149221343243,3.196686653347691,36.470588235294116,23
