Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%)
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 2.1763864891683453}",-31.228665399400292,-11.895353328855817,-1.4932174930218352,10.359408033826638,229,31.347904188660923,18.319999999999997,0.0,0.9167868751833396
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 1.5605056257486098}",-65.4233568974558,-30.1797795250233,-2.6058176750206616,10.882352941176471,649,65.52185911715429,51.92,0.0,2.598230052375491
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.3763553447420334}",-77.2431470637363,-39.39249991305471,-3.2266609707442013,10.366168127900979,924,77.30797696989364,73.92,0.0,3.699174989822733
BTCUSDT,5m,A4,"{""atr_n"": 14, ""k"": 1.684533204314375}",-59.054333323405416,-26.070258965180738,-2.4678282164614305,9.332113449222323,528,59.1253267358256,42.239999999999995,0.0,2.1138142798987047
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.803484505593778}",-50.47427609363346,-21.15601998723785,-2.1301991666085933,9.886363636363637,424,50.56014598971951,33.919999999999995,0.0,1.6974569217368387
BTCUSDT,5m,A4,"{""atr_n"": 14, ""k"": 2.1056728323177465}",-33.89254266850449,-13.064929688059024,-1.587356515276755,9.885931558935361,254,34.00716270923928,20.32,0.0,1.0168727785876346
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.0388943136898097}",-36.30907732851172,-14.153202508341344,-1.6514625429863536,11.32404181184669,277,36.41950747430352,22.16,0.0,1.1089518097195856
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.277144235971459}",-82.56445237698661,-44.614544896238485,-3.45494374170161,11.106271777003485,1087,82.61412290565627,86.96,0.0,4.351735080018734
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 2.0679580844092325}",-34.66352461166957,-13.40923493141185,-1.5872893277451527,11.690647482014388,267,34.77680788972586,21.36,0.0,1.0689174483578676
BTCUSDT,5m,A4,"{""atr_n"": 16, ""k"": 1.5900388712825693}",-65.21563389852896,-30.038169774525127,-2.6258073084574494,10.427606901725431,639,65.3147278811819,51.12,0.0,2.5581956910137733
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.2416441230281838}",-84.68438005485108,-46.9908991809354,-3.7062231385545354,10.69258809234508,1168,84.72801131645681,93.43999999999998,0.0,4.67601340704865
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 2.1373054003966696}",-32.31874471522781,-12.370264795549746,-1.5231400473277537,10.821643286573146,241,32.436093476636394,19.279999999999998,0.0,0.9648281088174011
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.539793125636126}",-67.15198953344145,-31.38066033164212,-2.6755993087323438,10.92436974789916,682,67.24556721054677,54.559999999999995,0.0,2.7303434448691606
BTCUSDT,5m,A4,"{""atr_n"": 16, ""k"": 1.2809075085529313}",-83.25697974893605,-45.368709140787786,-3.5582415146823414,10.683760683760683,1109,83.30467740004393,88.71999999999998,0.0,4.439810675014514
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.4789527649635164}",-70.78575441695023,-34.0486928795106,-2.812062311697436,11.25703564727955,762,70.86898019535252,60.959999999999994,0.0,3.0506183357629033
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.2502971309789768}",-30.451182510387518,-11.559665009835395,-1.4850104167362799,10.538116591928251,216,30.571769333954823,17.279999999999998,0.0,0.8647422054131063
