Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,1h,A6,"{""lookback"": 44, ""max_depth"": 9, ""n_estimators"": 373}",117.41217506998379,5.140112533515362,否,0.0,否
