Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A3,"{""high"": 76.52025931074733, ""low"": 39.158255853544986, ""period"": 20}",-73.12894936445733,1.4953742734125985,否,0.022222222222222223,否
