Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A4,"{""atr_n"": 22, ""k"": 2.0388943136898097}",-30.01378871369037,0.3301910910375664,否,0.06666666666666667,否
