Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,2h,A8,"{""atr_n"": 17, ""k"": 1.10183965104954, ""rsi_low"": 32.77779803746663, ""rsi_n"": 18}",1.4587658943707282,12.501302190753826,0.657869159216723,40.0,5,0.6180688059931994,0.4,0.0,0.004141394563432587,-16.930988100552547,0.6694258510827222,否,0.0,否
