Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,4h,A4,"{""atr_n"": 25, ""k"": 1.7505871090802918}",-38.26624941811702,0.33563392022838673,否,0.044444444444444446,否
