Symbol,时间周期,策略,参数JSON,总收益(%),年化(%),夏普比,胜率(%),交易次数,最大回撤(%),手续费滑点成本(%),资金费率影响(%),冲击成本(%),样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,30m,A7,"{""epochs"": 3, ""hidden"": 32, ""lookback"": 30}",14.587474879592666,31.86801760170472,0.2654321671270187,50.911214953271035,1,11.96264138898494,0.07999999999999999,0.0,0.0016415560291060233,5.418409146931742,0.2712078323148344,否,0.0,否
