Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,15m,A7,"{""epochs"": 4, ""hidden"": 32, ""lookback"": 38}",5.819398175998125,0.18687939285405647,否,0.0,否
