Symbol,时间周期,策略,参数JSON,总收益(%),夏普比,最大回撤(%),胜率(%),交易次数
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 2.1763864891683453}",-31.218834012562947,-1.493249588135792,31.338089436356498,10.359408033826638,229
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 1.5605056257486098}",-65.41503613598118,-2.6065347752902186,65.51356185298633,10.882352941176471,649
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.3763553447420334}",-77.23770828312797,-3.227720300438929,77.30255354712486,10.366168127900979,924
BTCUSDT,5m,A4,"{""atr_n"": 14, ""k"": 1.684533204314375}",-59.04445011853422,-2.468446116143271,59.1154604218301,9.332113449222323,528
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.803484505593778}",-50.4622909512505,-2.1306124558943615,50.54818133129218,9.886363636363637,424
BTCUSDT,5m,A4,"{""atr_n"": 14, ""k"": 2.1056728323177465}",-33.876477274163854,-1.5873843551826046,33.991124774132565,9.885931558935361,254
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.0388943136898097}",-36.41043610482002,-1.6637712365500654,36.41043610482002,11.188811188811188,276
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.277144235971459}",-82.61903252400923,-3.4685639311693572,82.61903252400923,11.067538126361656,1087
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 2.0679580844092325}",-34.76096208934454,-1.5995945457012373,34.76096208934454,11.552346570397113,266
BTCUSDT,5m,A4,"{""atr_n"": 16, ""k"": 1.5900388712825693}",-65.20726105971568,-2.6265317250292117,65.30637868679034,10.427606901725431,639
BTCUSDT,5m,A4,"{""atr_n"": 12, ""k"": 1.2416441230281838}",-84.68074213954478,-3.7075435571072557,84.7243836732073,10.69258809234508,1168
BTCUSDT,5m,A4,"{""atr_n"": 18, ""k"": 2.1373054003966696}",-32.302291572303346,-1.5231220952503606,32.41966845582218,10.821643286573146,241
BTCUSDT,5m,A4,"{""atr_n"": 20, ""k"": 1.539793125636126}",-67.25473714016515,-2.6909702524665198,67.25473714016515,10.861948142957253,682
BTCUSDT,5m,A4,"{""atr_n"": 16, ""k"": 1.2809075085529313}",-83.2529968509879,-3.55948503757385,83.30070574839868,10.683760683760683,1109
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 1.4789527649635164}",-70.86198950149361,-2.825987277922831,70.86198950149361,11.152882205513784,761
BTCUSDT,5m,A4,"{""atr_n"": 22, ""k"": 2.2502971309789768}",-30.56183820386138,-1.4986371005660608,30.56183820386138,10.36036036036036,215
