Symbol,时间周期,策略,参数JSON,样本外收益(%),去水分夏普,SPA显著性(是/否),PBO(过拟合概率),稳健性通过(是/否)
BTCUSDT,1h,A6,"{""lookback"": 39, ""max_depth"": 10, ""n_estimators"": 429}",124.17248674287904,5.287675028003991,否,0.0,否
